ID,Vistas Sí/No,Vistas,Primera línea,Wifi,Aire acondicionado,Aparcamiento Sí/No,Aparcamiento
29383319,0,No disponible,0,0,0,0,No disponible
24447564,0,No disponible,0,0,0,0,No disponible
12720502,0,No disponible,0,0,0,0,No disponible
31033356,0,No disponible,0,0,0,0,No disponible
121210,0,No disponible,0,0,0,0,No disponible
3826233,0,No disponible,0,0,0,0,No disponible
27123764,0,No disponible,0,0,0,0,No disponible
20131585,0,No disponible,0,0,0,0,No disponible
17918830,0,No disponible,0,0,0,0,No disponible
26160173,0,No disponible,0,0,0,0,No disponible
8432486,0,No disponible,0,0,0,0,No disponible
3780718,0,No disponible,0,0,0,0,No disponible
19497294,0,No disponible,0,0,0,0,No disponible
24981829,0,No disponible,0,0,0,0,No disponible
28570021,0,No disponible,0,0,0,0,No disponible
11157403,0,No disponible,0,0,0,0,No disponible
32371692,0,No disponible,0,0,0,0,No disponible
10665533,0,No disponible,0,0,0,0,No disponible
3058834,0,No disponible,0,0,0,0,No disponible
19947952,0,No disponible,0,0,0,0,No disponible
23393491,0,No disponible,0,0,0,0,No disponible
31457126,0,No disponible,0,0,0,0,No disponible
41637056,0,No disponible,0,1,0,1,De pago
36865306,0,No disponible,0,1,1,0,No disponible
36093803,0,No disponible,0,0,0,0,No disponible
26623248,0,No disponible,0,0,0,0,No disponible
24350858,0,No disponible,0,1,1,1,Gratuito
45840267,0,No disponible,0,0,1,0,No disponible
41281036,0,No disponible,0,0,0,0,No disponible
34650119,0,No disponible,0,0,0,0,No disponible
36542205,0,No disponible,0,0,0,0,No disponible
4798571,0,No disponible,0,0,0,0,No disponible
24462522,0,No disponible,0,1,1,1,Gratuito
23067514,0,No disponible,0,0,0,0,No disponible
17806078,0,No disponible,0,0,0,0,No disponible
32716879,0,No disponible,0,1,0,1,Gratuito
23300958,0,No disponible,0,0,0,0,No disponible
40885631,0,No disponible,0,0,0,0,No disponible
24514996,0,No disponible,0,0,0,0,No disponible
30846132,0,No disponible,0,0,0,0,No disponible
19865607,0,No disponible,0,0,0,0,No disponible
23090289,0,No disponible,0,0,0,0,No disponible
22979863,0,No disponible,0,1,1,1,De pago
17217455,0,No disponible,0,0,0,0,No disponible
10984825,0,No disponible,0,1,1,1,Gratuito
5032172,0,No disponible,0,0,0,0,No disponible
8352016,0,No disponible,0,1,1,0,No disponible
20218586,0,No disponible,0,0,0,0,No disponible
5264948,0,No disponible,0,0,0,0,No disponible
41230765,0,No disponible,0,0,0,0,No disponible
23331113,0,No disponible,0,0,0,0,No disponible
17265710,0,No disponible,0,1,0,1,Gratuito
35210003,0,No disponible,0,1,0,0,No disponible
9398921,0,No disponible,0,0,0,0,No disponible
37397384,0,No disponible,0,0,0,0,No disponible
13068790,0,No disponible,0,0,0,0,No disponible
13889081,0,No disponible,0,0,0,0,No disponible
18647747,0,No disponible,0,0,0,0,No disponible
24689070,0,No disponible,0,0,0,0,No disponible
44756218,0,No disponible,0,1,1,0,No disponible
35386704,0,No disponible,0,1,0,0,No disponible
30579507,0,No disponible,0,0,0,0,No disponible
6780716,0,No disponible,0,0,0,0,No disponible
30375078,0,No disponible,0,1,1,0,No disponible
20879576,0,No disponible,0,0,0,0,No disponible
16476561,0,No disponible,0,0,0,0,No disponible
23630293,0,No disponible,0,0,0,0,No disponible
176827,0,No disponible,0,0,0,0,No disponible
26510091,0,No disponible,0,0,0,0,No disponible
22768381,0,No disponible,0,0,0,0,No disponible
24751348,0,No disponible,0,0,0,0,No disponible
33823041,0,No disponible,0,0,0,0,No disponible
6235783,0,No disponible,0,0,0,0,No disponible
16387159,0,No disponible,0,0,0,0,No disponible
9664064,0,No disponible,0,0,0,0,No disponible
7587716,0,No disponible,0,0,0,0,No disponible
26316367,0,No disponible,0,1,1,0,No disponible
23256148,0,No disponible,0,0,0,0,No disponible
16398488,0,No disponible,0,0,0,0,No disponible
25988063,0,No disponible,0,0,0,0,No disponible
44069061,0,No disponible,0,1,1,1,Gratuito
26318807,0,No disponible,0,0,0,0,No disponible
33702149,0,No disponible,0,0,0,0,No disponible
4577996,0,No disponible,0,0,0,0,No disponible
5760626,0,No disponible,0,0,0,0,No disponible
15226260,0,No disponible,0,0,0,0,No disponible
27823820,0,No disponible,0,0,0,0,No disponible
5393782,0,No disponible,0,0,0,0,No disponible
810373,0,No disponible,0,0,0,0,No disponible
34351334,0,No disponible,0,0,0,0,No disponible
1908257,0,No disponible,0,1,1,1,De pago
3806708,0,No disponible,0,0,0,0,No disponible
11329594,0,No disponible,0,0,0,0,No disponible
16623742,0,No disponible,0,0,0,0,No disponible
5897260,0,No disponible,0,0,0,0,No disponible
34650038,0,No disponible,0,0,0,0,No disponible
20209669,0,No disponible,0,0,0,0,No disponible
11411444,0,No disponible,0,0,0,0,No disponible
37591352,0,No disponible,0,0,0,0,No disponible
1304845,0,No disponible,0,0,0,0,No disponible
36087171,0,No disponible,0,0,0,0,No disponible
36096881,0,No disponible,0,0,0,0,No disponible
2484622,0,No disponible,0,1,1,0,No disponible
29412320,0,No disponible,0,1,0,0,No disponible
9951270,0,No disponible,0,0,0,0,No disponible
14299477,0,No disponible,0,0,0,0,No disponible
14147022,0,No disponible,0,1,0,0,No disponible
15034204,0,No disponible,0,0,0,0,No disponible
16762820,0,No disponible,0,0,0,0,No disponible
29506330,0,No disponible,0,0,0,0,No disponible
7489589,0,No disponible,0,0,0,0,No disponible
2016382,0,No disponible,0,0,0,0,No disponible
7320001,0,No disponible,0,0,0,0,No disponible
14193156,0,No disponible,0,0,0,0,No disponible
16293013,0,No disponible,0,0,0,0,No disponible
35677555,0,No disponible,0,0,0,0,No disponible
25775053,0,No disponible,0,0,0,0,No disponible
33605046,0,No disponible,0,0,0,0,No disponible
32283715,0,No disponible,0,0,0,0,No disponible
2171702,0,No disponible,0,0,0,0,No disponible
2945083,0,No disponible,0,0,0,0,No disponible
22362623,0,No disponible,0,0,0,0,No disponible
13719380,0,No disponible,0,0,0,0,No disponible
30547958,0,No disponible,0,1,0,1,Gratuito
19368505,0,No disponible,0,0,0,0,No disponible
27191358,0,No disponible,0,0,0,0,No disponible
31053795,0,No disponible,0,0,0,0,No disponible
13076205,0,No disponible,0,1,1,0,No disponible
25452407,0,No disponible,0,0,0,0,No disponible
18589571,0,No disponible,0,0,0,0,No disponible
18192785,0,No disponible,0,0,0,0,No disponible
19665690,0,No disponible,0,0,0,0,No disponible
38745668,0,No disponible,0,0,0,0,No disponible
759577,0,No disponible,0,0,0,0,No disponible
1648617,0,No disponible,0,0,0,0,No disponible
3073348,0,No disponible,0,0,0,0,No disponible
35858581,0,No disponible,0,0,0,0,No disponible
29637245,0,No disponible,0,0,0,0,No disponible
17046209,0,No disponible,0,0,0,0,No disponible
33682757,0,No disponible,0,1,0,1,Gratuito
27270628,0,No disponible,0,0,0,0,No disponible
18943543,0,No disponible,0,1,0,1,Gratuito
20452408,0,No disponible,0,0,0,0,No disponible
5224249,0,No disponible,0,0,0,0,No disponible
17276008,0,No disponible,0,0,0,0,No disponible
17742243,0,No disponible,0,1,1,1,Gratuito
23914529,0,No disponible,0,0,0,0,No disponible
31484709,0,No disponible,0,0,0,0,No disponible
721509,0,No disponible,0,0,0,0,No disponible
29146899,0,No disponible,0,0,0,0,No disponible
24319134,0,No disponible,0,0,0,0,No disponible
1276537,0,No disponible,0,0,0,0,No disponible
6073393,0,No disponible,0,0,0,0,No disponible
38877803,0,No disponible,0,0,0,0,No disponible
8215879,0,No disponible,0,0,0,0,No disponible
24118300,0,No disponible,0,0,0,0,No disponible
37869332,0,No disponible,0,1,1,0,No disponible
22239271,0,No disponible,0,0,0,0,No disponible
22512692,0,No disponible,0,0,0,0,No disponible
34857473,0,No disponible,0,0,0,0,No disponible
20687026,0,No disponible,0,0,0,0,No disponible
17301253,0,No disponible,0,0,0,0,No disponible
33634196,0,No disponible,0,0,0,0,No disponible
22950068,0,No disponible,0,0,0,0,No disponible
10051885,0,No disponible,0,0,0,0,No disponible
4042494,0,No disponible,0,0,0,0,No disponible
19024815,0,No disponible,0,0,0,0,No disponible
44781056,0,No disponible,0,1,0,1,Gratuito
26388001,0,No disponible,0,0,0,0,No disponible
19310672,0,No disponible,0,0,0,0,No disponible
15882726,0,No disponible,0,0,0,0,No disponible
27464912,0,No disponible,0,0,0,0,No disponible
35189155,0,No disponible,0,1,1,1,De pago
18745295,0,No disponible,0,0,0,0,No disponible
14778581,0,No disponible,0,0,0,0,No disponible
27013617,0,No disponible,0,1,1,0,No disponible
16958014,0,No disponible,0,0,0,0,No disponible
35379,0,No disponible,0,0,0,0,No disponible
103386,0,No disponible,0,0,0,0,No disponible
13669701,0,No disponible,0,0,0,0,No disponible
37069712,0,No disponible,0,0,0,0,No disponible
17650221,0,No disponible,0,0,0,0,No disponible
27211121,0,No disponible,0,0,0,0,No disponible
1498723,0,No disponible,0,0,0,0,No disponible
4202082,0,No disponible,0,0,0,0,No disponible
33464008,0,No disponible,0,0,0,0,No disponible
32691606,0,No disponible,0,0,0,0,No disponible
25389428,0,No disponible,0,0,0,0,No disponible
12265320,0,No disponible,0,0,0,0,No disponible
26616483,0,No disponible,0,0,0,0,No disponible
35482450,0,No disponible,0,0,0,0,No disponible
18410444,0,No disponible,0,0,0,0,No disponible
21416131,0,No disponible,0,0,0,0,No disponible
28120823,0,No disponible,0,1,1,0,No disponible
35061748,0,No disponible,0,0,0,0,No disponible
17121543,0,No disponible,0,0,0,0,No disponible
38239886,0,No disponible,0,0,0,0,No disponible
29530449,0,No disponible,0,0,1,0,No disponible
28925629,0,No disponible,0,0,0,0,No disponible
4456730,0,No disponible,0,0,0,0,No disponible
2439919,0,No disponible,0,0,0,0,No disponible
34615583,0,No disponible,0,1,1,1,Gratuito
26073262,0,No disponible,0,1,0,1,De pago
40784798,0,No disponible,0,1,1,0,No disponible
44841064,0,No disponible,0,1,0,0,No disponible
21230945,0,No disponible,0,0,0,0,No disponible
22546452,0,No disponible,0,0,0,0,No disponible
21166264,0,No disponible,0,0,0,0,No disponible
9421482,0,No disponible,0,0,0,0,No disponible
39717812,0,No disponible,0,0,0,0,No disponible
9311615,0,No disponible,0,1,1,0,No disponible
19692765,0,No disponible,0,0,0,0,No disponible
27241318,0,No disponible,0,0,0,0,No disponible
7574200,0,No disponible,0,0,0,0,No disponible
43386274,0,No disponible,0,1,1,1,Gratuito
32863501,0,No disponible,0,0,0,0,No disponible
24384600,0,No disponible,0,0,0,0,No disponible
44391173,0,No disponible,0,1,0,0,No disponible
29671364,0,No disponible,0,0,0,0,No disponible
26683278,0,No disponible,0,0,0,0,No disponible
34876208,0,No disponible,0,0,0,0,No disponible
13269213,0,No disponible,0,0,0,0,No disponible
25309242,0,No disponible,0,0,0,0,No disponible
37024363,0,No disponible,0,0,0,0,No disponible
25470605,0,No disponible,0,0,0,0,No disponible
44115480,0,No disponible,0,1,1,0,No disponible
43177408,0,No disponible,0,1,1,0,No disponible
6160553,0,No disponible,0,0,0,0,No disponible
18667621,0,No disponible,0,0,0,0,No disponible
1996279,0,No disponible,0,1,0,0,No disponible
18783317,0,No disponible,0,0,0,0,No disponible
39290854,0,No disponible,0,0,0,0,No disponible
24063016,0,No disponible,0,0,0,0,No disponible
27452747,0,No disponible,0,0,0,0,No disponible
30312034,0,No disponible,0,0,0,0,No disponible
14644797,0,No disponible,0,0,0,0,No disponible
31659600,0,No disponible,0,0,0,0,No disponible
3797696,0,No disponible,0,0,0,0,No disponible
30402073,0,No disponible,0,0,0,0,No disponible
5808218,0,No disponible,0,1,1,1,Gratuito
5695702,0,No disponible,0,0,0,0,No disponible
27718788,0,No disponible,0,0,0,0,No disponible
21705500,0,No disponible,0,0,0,0,No disponible
2138517,0,No disponible,0,0,0,0,No disponible
20245258,0,No disponible,0,0,0,0,No disponible
41701909,0,No disponible,0,0,0,0,No disponible
32209597,0,No disponible,0,0,0,0,No disponible
24476428,0,No disponible,0,0,0,0,No disponible
24091304,0,No disponible,0,0,0,0,No disponible
29559642,0,No disponible,0,0,0,0,No disponible
14155985,0,No disponible,0,0,0,0,No disponible
12736977,0,No disponible,0,0,0,0,No disponible
23957110,0,No disponible,0,0,0,0,No disponible
20060297,0,No disponible,0,0,0,0,No disponible
43554243,0,No disponible,0,1,1,1,Gratuito
4390409,0,No disponible,0,0,0,0,No disponible
18682379,0,No disponible,0,0,0,0,No disponible
1120751,0,No disponible,0,0,0,0,No disponible
6453834,0,No disponible,0,0,0,0,No disponible
32889644,0,No disponible,0,0,0,0,No disponible
5837152,0,No disponible,0,0,0,0,No disponible
15300143,0,No disponible,0,1,0,1,Gratuito
18659756,0,No disponible,0,0,0,0,No disponible
28829586,0,No disponible,0,0,0,0,No disponible
16075619,0,No disponible,0,0,0,0,No disponible
13889075,0,No disponible,0,0,0,0,No disponible
34781379,0,No disponible,0,0,0,0,No disponible
17042853,0,No disponible,0,1,0,1,De pago
35892123,0,No disponible,0,0,0,0,No disponible
27644103,0,No disponible,0,1,1,0,No disponible
3942917,0,No disponible,0,0,0,0,No disponible
1467406,0,No disponible,0,0,0,0,No disponible
30920857,0,No disponible,0,0,0,0,No disponible
20251051,0,No disponible,0,0,0,0,No disponible
14601604,0,No disponible,0,0,0,0,No disponible
20314213,0,No disponible,0,0,0,0,No disponible
13568825,0,No disponible,0,0,0,0,No disponible
33453140,0,No disponible,0,0,0,0,No disponible
16105036,0,No disponible,0,0,0,0,No disponible
21956452,0,No disponible,0,0,0,0,No disponible
1768203,0,No disponible,0,0,0,0,No disponible
21954705,0,No disponible,0,0,0,0,No disponible
10052073,0,No disponible,0,0,0,0,No disponible
40304947,0,No disponible,0,0,0,0,No disponible
31282277,0,No disponible,0,0,0,0,No disponible
7488688,0,No disponible,0,0,0,0,No disponible
39478125,0,No disponible,0,1,1,1,Gratuito
32599100,0,No disponible,0,0,0,0,No disponible
15909622,0,No disponible,0,0,0,0,No disponible
38945256,0,No disponible,0,0,0,0,No disponible
18217558,0,No disponible,0,0,0,0,No disponible
32009975,0,No disponible,0,0,0,0,No disponible
40575663,0,No disponible,0,1,1,1,De pago
17691214,0,No disponible,0,0,0,0,No disponible
18953676,0,No disponible,0,0,0,0,No disponible
18993343,0,No disponible,0,0,0,0,No disponible
11524534,0,No disponible,0,0,0,0,No disponible
21333197,0,No disponible,0,1,0,1,Gratuito
41247029,0,No disponible,0,0,0,0,No disponible
29556023,0,No disponible,0,1,0,1,De pago
40167402,0,No disponible,0,0,0,0,No disponible
35159456,0,No disponible,0,0,0,0,No disponible
35785395,0,No disponible,0,0,0,0,No disponible
1198074,0,No disponible,0,0,0,0,No disponible
25116135,0,No disponible,0,0,0,0,No disponible
27769971,0,No disponible,0,0,0,0,No disponible
18765719,0,No disponible,0,0,0,0,No disponible
34074232,0,No disponible,0,0,0,0,No disponible
33359314,0,No disponible,0,0,0,0,No disponible
17644197,0,No disponible,0,1,1,1,Gratuito
23490304,0,No disponible,0,0,0,0,No disponible
31552245,0,No disponible,0,1,1,0,No disponible
27630178,0,No disponible,0,0,0,0,No disponible
24171576,0,No disponible,0,0,0,0,No disponible
36053955,0,No disponible,0,0,0,0,No disponible
34593330,0,No disponible,0,0,0,0,No disponible
34660079,0,No disponible,0,0,0,0,No disponible
34545433,0,No disponible,0,1,0,1,Gratuito
1398273,0,No disponible,0,1,1,0,No disponible
26800184,0,No disponible,0,0,0,0,No disponible
6160263,0,No disponible,0,1,0,1,De pago
23810425,0,No disponible,0,0,0,0,No disponible
7138487,0,No disponible,0,0,0,0,No disponible
4661632,0,No disponible,0,0,0,0,No disponible
32947266,0,No disponible,0,0,0,0,No disponible
39867319,0,No disponible,0,1,1,0,No disponible
24236748,0,No disponible,0,0,0,0,No disponible
19515160,0,No disponible,0,0,0,0,No disponible
21041254,0,No disponible,0,0,0,0,No disponible
8418514,0,No disponible,0,1,0,0,No disponible
39240881,0,No disponible,0,0,0,0,No disponible
17290698,0,No disponible,0,0,0,0,No disponible
10100174,0,No disponible,0,0,0,0,No disponible
15154624,0,No disponible,0,0,0,0,No disponible
3213245,0,No disponible,0,1,1,1,Gratuito
18825554,0,No disponible,0,0,0,0,No disponible
22965293,0,No disponible,0,0,0,0,No disponible
42835273,0,No disponible,0,0,0,0,No disponible
20947291,0,No disponible,0,0,0,0,No disponible
6602355,0,No disponible,0,0,0,0,No disponible
18761723,0,No disponible,0,0,0,0,No disponible
21923527,0,No disponible,0,1,1,0,No disponible
21813842,0,No disponible,0,0,0,0,No disponible
13898645,0,No disponible,0,0,0,0,No disponible
38125852,0,No disponible,0,1,1,0,No disponible
45214860,0,No disponible,0,1,1,0,No disponible
23766788,0,No disponible,0,0,0,0,No disponible
31831593,0,No disponible,0,0,0,0,No disponible
2782292,0,No disponible,0,0,0,0,No disponible
34296810,0,No disponible,0,1,1,1,Gratuito
33473365,0,No disponible,0,0,0,0,No disponible
36838748,0,No disponible,0,0,0,1,Gratuito
13442909,0,No disponible,0,0,0,0,No disponible
31110520,0,No disponible,0,0,0,0,No disponible
33648567,0,No disponible,0,1,1,0,No disponible
7100270,0,No disponible,0,0,0,0,No disponible
23452792,0,No disponible,0,0,0,0,No disponible
24071050,0,No disponible,0,0,0,0,No disponible
16219907,0,No disponible,0,0,0,0,No disponible
23587347,0,No disponible,0,0,0,0,No disponible
4209027,0,No disponible,0,0,0,0,No disponible
23272286,0,No disponible,0,1,1,1,Gratuito
35110025,0,No disponible,0,0,0,0,No disponible
35575420,0,No disponible,0,1,1,0,No disponible
35540748,0,No disponible,0,0,0,0,No disponible
15896099,0,No disponible,0,0,0,0,No disponible
13214194,0,No disponible,0,0,0,0,No disponible
26982540,0,No disponible,0,0,0,0,No disponible
24614926,0,No disponible,0,0,0,0,No disponible
14735765,0,No disponible,0,0,0,0,No disponible
23444199,0,No disponible,0,0,0,0,No disponible
9224274,0,No disponible,0,0,0,0,No disponible
21907595,0,No disponible,0,1,1,0,No disponible
41223896,0,No disponible,0,0,0,0,No disponible
22951776,0,No disponible,0,0,0,0,No disponible
42429821,0,No disponible,0,0,0,0,No disponible
7030624,0,No disponible,0,0,0,0,No disponible
9454217,0,No disponible,0,0,0,0,No disponible
17958359,0,No disponible,0,0,0,0,No disponible
42289841,0,No disponible,0,1,0,0,No disponible
37960115,0,No disponible,0,0,0,0,No disponible
1935527,0,No disponible,0,0,0,0,No disponible
27465668,0,No disponible,0,0,0,0,No disponible
3593609,0,No disponible,0,0,0,0,No disponible
15248430,0,No disponible,0,0,0,0,No disponible
46764774,0,No disponible,0,1,1,0,No disponible
35119607,0,No disponible,0,1,0,0,No disponible
15705280,0,No disponible,0,0,0,0,No disponible
36823966,0,No disponible,0,0,0,0,No disponible
31155852,0,No disponible,0,0,0,0,No disponible
30782778,0,No disponible,0,0,0,0,No disponible
22827732,0,No disponible,0,1,1,1,De pago
26946907,0,No disponible,0,0,0,0,No disponible
20213009,0,No disponible,0,0,0,0,No disponible
24260229,0,No disponible,0,0,0,0,No disponible
21903161,0,No disponible,0,0,0,0,No disponible
9539049,0,No disponible,0,0,0,0,No disponible
23891537,0,No disponible,0,0,0,0,No disponible
13978622,0,No disponible,0,0,0,0,No disponible
16597911,0,No disponible,0,0,0,0,No disponible
32613565,0,No disponible,0,0,0,0,No disponible
32975206,0,No disponible,0,0,0,0,No disponible
31716236,0,No disponible,0,0,0,0,No disponible
913541,0,No disponible,0,0,0,0,No disponible
6525929,0,No disponible,0,0,0,0,No disponible
34808706,0,No disponible,0,1,0,1,Gratuito
2569061,0,No disponible,0,0,0,0,No disponible
35312384,0,No disponible,0,1,1,1,De pago
30546919,0,No disponible,0,0,0,0,No disponible
5313039,0,No disponible,0,0,0,0,No disponible
23782265,0,No disponible,0,0,0,0,No disponible
22954800,0,No disponible,0,0,0,0,No disponible
1285739,0,No disponible,0,0,0,0,No disponible
19465905,0,No disponible,0,0,0,0,No disponible
22219166,0,No disponible,0,1,1,0,No disponible
28395900,0,No disponible,0,0,0,0,No disponible
6653123,0,No disponible,0,0,0,0,No disponible
17660750,0,No disponible,0,1,0,1,Gratuito
12826642,0,No disponible,0,0,0,0,No disponible
23839343,0,No disponible,0,0,0,0,No disponible
22364188,0,No disponible,0,0,0,0,No disponible
25445989,0,No disponible,0,0,0,0,No disponible
1285388,0,No disponible,0,0,0,0,No disponible
2836294,0,No disponible,0,0,0,0,No disponible
27214449,0,No disponible,0,0,0,0,No disponible
28511872,0,No disponible,0,0,0,0,No disponible
14964612,0,No disponible,0,0,0,0,No disponible
6843697,0,No disponible,0,0,0,0,No disponible
17034411,0,No disponible,0,0,0,0,No disponible
34766438,0,No disponible,0,1,1,1,Gratuito
26162436,0,No disponible,0,0,0,0,No disponible
2510624,0,No disponible,0,0,0,0,No disponible
17726300,0,No disponible,0,1,0,1,Gratuito
28212696,0,No disponible,0,0,0,0,No disponible
19025779,0,No disponible,0,0,0,0,No disponible
32200769,0,No disponible,0,0,0,0,No disponible
8414213,0,No disponible,0,0,0,0,No disponible
18342761,0,No disponible,0,0,0,0,No disponible
1934314,0,No disponible,0,0,0,0,No disponible
24198132,0,No disponible,0,0,0,0,No disponible
26612038,0,No disponible,0,0,0,0,No disponible
30218371,0,No disponible,0,1,1,1,Gratuito
7725978,0,No disponible,0,0,0,0,No disponible
22218313,0,No disponible,0,0,0,0,No disponible
40958934,0,No disponible,0,0,0,0,No disponible
31551988,0,No disponible,0,0,0,0,No disponible
21242305,0,No disponible,0,0,0,0,No disponible
16119549,0,No disponible,0,0,0,0,No disponible
20150218,0,No disponible,0,0,0,0,No disponible
7118391,0,No disponible,0,0,0,0,No disponible
9553410,0,No disponible,0,0,0,0,No disponible
33930744,0,No disponible,0,0,0,0,No disponible
18536402,0,No disponible,0,0,0,0,No disponible
29606973,0,No disponible,0,0,0,0,No disponible
24231755,0,No disponible,0,0,0,0,No disponible
22739042,0,No disponible,0,0,0,0,No disponible
20737642,0,No disponible,0,0,0,0,No disponible
29734904,0,No disponible,0,0,0,0,No disponible
12913113,0,No disponible,0,0,0,0,No disponible
10878653,0,No disponible,0,0,0,0,No disponible
37957149,0,No disponible,0,0,0,0,No disponible
18031122,0,No disponible,0,0,0,0,No disponible
24072879,0,No disponible,0,0,0,0,No disponible
12909846,0,No disponible,0,0,0,0,No disponible
26407707,0,No disponible,0,0,0,0,No disponible
24539721,0,No disponible,0,0,0,0,No disponible
33806191,0,No disponible,0,1,0,0,No disponible
21589602,0,No disponible,0,0,0,0,No disponible
33506932,0,No disponible,0,0,0,0,No disponible
6875270,0,No disponible,0,0,0,0,No disponible
18807238,0,No disponible,0,0,0,0,No disponible
38178217,0,No disponible,0,0,0,0,No disponible
13406253,0,No disponible,0,0,0,0,No disponible
34050237,0,No disponible,0,0,0,0,No disponible
40716160,0,No disponible,0,0,0,0,No disponible
3735449,0,No disponible,0,0,0,0,No disponible
41921565,0,No disponible,0,0,0,0,No disponible
20171562,0,No disponible,0,0,0,0,No disponible
2965156,0,No disponible,0,0,0,0,No disponible
23284722,0,No disponible,0,0,0,0,No disponible
31229003,0,No disponible,0,1,1,0,No disponible
10654700,0,No disponible,0,0,0,0,No disponible
24516968,0,No disponible,0,0,0,0,No disponible
19461678,0,No disponible,0,0,0,0,No disponible
34674163,0,No disponible,0,0,0,0,No disponible
22864423,0,No disponible,0,0,0,0,No disponible
7732757,0,No disponible,0,0,0,0,No disponible
29405012,0,No disponible,0,0,0,0,No disponible
23056005,0,No disponible,0,0,0,0,No disponible
21500623,0,No disponible,0,0,1,1,Gratuito
17121956,0,No disponible,0,0,0,0,No disponible
26774405,0,No disponible,0,0,0,0,No disponible
32283318,0,No disponible,0,1,1,1,Gratuito
35017969,0,No disponible,0,0,0,0,No disponible
4712168,0,No disponible,0,0,0,0,No disponible
2544934,0,No disponible,0,0,0,0,No disponible
16748294,0,No disponible,0,1,1,1,De pago
38565067,0,No disponible,0,0,0,0,No disponible
13013764,0,No disponible,0,0,0,0,No disponible
17778087,0,No disponible,0,0,0,0,No disponible
17635438,0,No disponible,0,0,0,0,No disponible
28634201,0,No disponible,0,0,0,0,No disponible
29308771,0,No disponible,0,0,0,0,No disponible
17050677,0,No disponible,0,0,0,0,No disponible
21408141,0,No disponible,0,0,0,0,No disponible
20669302,0,No disponible,0,0,0,0,No disponible
1038867,0,No disponible,0,0,0,0,No disponible
17400426,0,No disponible,0,0,0,0,No disponible
40733894,0,No disponible,0,1,0,1,Gratuito
25074266,0,No disponible,0,0,0,0,No disponible
22571420,0,No disponible,0,0,0,0,No disponible
31425886,0,No disponible,0,0,0,0,No disponible
8625967,0,No disponible,0,1,0,0,No disponible
33714443,0,No disponible,0,0,0,0,No disponible
31890011,0,No disponible,0,0,0,0,No disponible
31195615,0,No disponible,0,0,0,0,No disponible
11366342,0,No disponible,0,0,0,0,No disponible
33056667,0,No disponible,0,1,1,1,Gratuito
42529993,0,No disponible,0,0,0,0,No disponible
33179945,0,No disponible,0,1,1,0,No disponible
14366477,0,No disponible,0,1,1,0,No disponible
15402634,0,No disponible,0,0,0,0,No disponible
24964820,0,No disponible,0,1,1,1,De pago
18426853,0,No disponible,0,0,0,0,No disponible
39026408,0,No disponible,0,1,1,1,Gratuito
41792229,0,No disponible,0,1,0,0,No disponible
25897554,0,No disponible,0,0,0,0,No disponible
14417927,0,No disponible,0,0,0,0,No disponible
24370440,0,No disponible,0,1,1,1,Gratuito
24330863,0,No disponible,0,0,0,0,No disponible
16780502,0,No disponible,0,0,0,0,No disponible
17236336,0,No disponible,0,0,0,0,No disponible
5789320,0,No disponible,0,0,0,0,No disponible
18748100,0,No disponible,0,0,0,0,No disponible
1546734,0,No disponible,0,0,0,0,No disponible
23975809,0,No disponible,0,0,0,0,No disponible
15068266,0,No disponible,0,0,0,0,No disponible
8979120,0,No disponible,0,1,0,0,No disponible
12943964,0,No disponible,0,0,0,0,No disponible
4929107,0,No disponible,0,0,0,0,No disponible
17404486,0,No disponible,0,0,0,0,No disponible
17521185,0,No disponible,0,0,0,0,No disponible
12034780,0,No disponible,0,1,1,1,Gratuito
21308967,0,No disponible,0,0,0,0,No disponible
42162766,0,No disponible,0,1,1,1,Gratuito
35248499,0,No disponible,0,0,0,0,No disponible
19956790,0,No disponible,0,0,0,0,No disponible
31027352,0,No disponible,0,0,0,0,No disponible
29404050,0,No disponible,0,0,0,0,No disponible
23465701,0,No disponible,0,0,0,0,No disponible
27654962,0,No disponible,0,0,0,0,No disponible
44565842,0,No disponible,0,1,1,0,No disponible
21909912,0,No disponible,0,0,0,0,No disponible
43454335,0,No disponible,0,0,0,0,No disponible
20323582,0,No disponible,0,0,0,0,No disponible
40690372,0,No disponible,0,0,0,0,No disponible
19517544,0,No disponible,0,0,0,0,No disponible
18066751,0,No disponible,0,0,0,0,No disponible
35958021,0,No disponible,0,0,0,0,No disponible
13971841,0,No disponible,0,0,0,0,No disponible
1060042,0,No disponible,0,1,0,0,No disponible
1639547,0,No disponible,0,1,1,1,De pago
3160768,0,No disponible,0,1,0,1,De pago
4656142,0,No disponible,0,0,0,0,No disponible
24520554,0,No disponible,0,0,0,0,No disponible
26412460,0,No disponible,0,0,0,0,No disponible
24799307,0,No disponible,0,0,0,0,No disponible
3972514,0,No disponible,0,0,0,0,No disponible
45393808,0,No disponible,0,1,1,1,Gratuito
6948407,0,No disponible,0,0,0,0,No disponible
41633532,0,No disponible,0,0,0,0,No disponible
31230749,0,No disponible,0,0,0,0,No disponible
14368132,0,No disponible,0,0,0,0,No disponible
14579567,0,No disponible,0,0,0,0,No disponible
19990906,0,No disponible,0,1,1,1,Gratuito
16060354,0,No disponible,0,0,0,0,No disponible
17567283,0,No disponible,0,0,0,0,No disponible
31878533,0,No disponible,0,1,1,1,Gratuito
32230739,0,No disponible,0,1,1,1,Gratuito
21324655,0,No disponible,0,0,0,0,No disponible
