ID,Tipo de habitación,Título,Tipología,Ciudad,Municipio,Localización,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
00876604073843320055,"Alojamiento entero: vivienda en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,,,128,128,3.0,5,1,1,1,2
00876835223550112124,"Alojamiento entero: piso en Cala Rajada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Rajada,"39.71251,3.45653",,125,125,,,2,5,4,4
00876835303159284318,"Alojamiento entero: piso en Cala Lliteres, España",Alojamiento entero,Alojamiento,Mallorca,Cala Lliteres,,,79,79,4.29,14,1,1,4,2
00876835493666934148,"Alojamiento entero: piso en Cala Lliteres, España",Alojamiento entero,Alojamiento,Mallorca,Cala Lliteres,"39.71868,3.46004",,86,86,4.53,15,1,1,4,2
00876835592778990511,"Alojamiento entero: piso en Cala Lliteres, España",Alojamiento entero,Alojamiento,Mallorca,Cala Lliteres,"39.71893,3.45959",,,,,,1,1,4,3
00878142382045710260,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,"39.7106,2.6229",,135,135,,,1,1,2,2
00878153796763873808,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.6099,3.3886",,125,125,4.5,6,2,2,4,4
00878783466456472337,"Alojamiento entero: piso en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,"39.71922,3.46128",150,82,116,4.22,9,1,1,2,2
00878783800269944195,"Alojamiento entero: piso en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,"39.71728,3.46237",150,82,116,4.8,5,1,1,2,2
00880347433275988226,"Habitación en Llucmajor, España",Habitación,Habitación,Mallorca,Llucmajor,,,,,4.37,49,1,1,,
00880503099216287550,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.56793,2.65924",,55,55,4.4,42,1,1,1,
00881875207653244693,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.6138,3.3909",,161,161,,,3,2,6,6
00882368989574294151,"Habitación en hotel en Alcúdia, España",Habitación,Habitación,Mallorca,Alcúdia,"39.84235,3.13493",293,47,170,4.24,25,1,1,2,1
00882456027266061407,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.21,14,2,1,3,5
00883119137562123537,"Alojamiento entero: vivienda en Font de Sa Cala, España",Alojamiento entero,Alojamiento,Mallorca,Font de Sa Cala,"39.6846,3.4503",,,,,1,3,2,6,6
00883287837257317782,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.54649,2.72802",,105,105,,,1,1,1,3
00884150489481451684,"Barco en Palma, España",Barco,Barco,Mallorca,Palma,,428,,428,,,1,1,1,0
00886877112320504518,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.56201,2.669",160,,160,,1,1,1,,4
00886973531431640021,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57889,2.65844",,,,,,1,1,1,
00887372664798950657,"Alojamiento entero: piso en Peguera, España",Alojamiento entero,Alojamiento,Mallorca,Peguera,"39.53774,2.44956",,,,4.5,6,1,1,2,2
00887544801661218637,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.56823,2.64412",239,239,239,,,2,1,2,4
00888115441588734619,"Alojamiento entero: vivienda en Son Moll, España",Alojamiento entero,Alojamiento,Mallorca,Son Moll,"39.70577,3.45443",,,,,,3,2,4,6
00888790351133614687,"Alojamiento entero: vivienda en Muro, España",Alojamiento entero,Alojamiento,Mallorca,Muro,,,334,334,4.0,4,3,5,4,6
00889800609536227885,"Alojamiento entero: apto. residencial en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,"39.83959,3.11976",,,,,,2,1,3,4
00890395428687746877,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5741,2.6657",,62,62,4.58,24,1,1,1,
00890481414575077662,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.570234,2.65957",103,80,92,,,1,1,1,
00892064992134441011,"Habitación en Alcúdia, España",Habitación,Habitación,Mallorca,Alcúdia,"39.83605,3.11736",90,75,82,,,1,1,1,
00892366691231711555,"Habitación en hotel en Valldemossa, España",Habitación,Habitación,Mallorca,Valldemossa,,283,175,229,,2,1,1,1,2
00892585106779647788,"Caravana/autocaravana en Illes Balears, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Illes Balears,,,96,96,,,1,1,1,2
00893557241316214328,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.56802,2.65737",,65,65,,,1,1,,
00894796232777191526,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.83092,3.11741",268,,268,4.75,4,2,1,3,4
00897176439473620919,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.57273,2.63689",,110,110,,,1,1,1,2
00897583665844722719,"Alojamiento entero: vivienda en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,"39.8438,3.1288",,260,260,,,4,3,5,7
00897607056862758953,"Alojamiento entero: vivienda en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,,,260,260,,,4,3,5,7
00897847358535365174,"Alojamiento entero: piso en Cala Rajada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Rajada,"39.7085,3.461",,,,4.25,4,2,1,3,4
00898246089050633046,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.56523,2.66549",,47,47,4.43,21,1,1,1,
00898396768478070186,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,,,3,5,4,6
00899045090982177807,"Alojamiento entero: villa en Provensals, España",Alojamiento entero,Alojamiento,Mallorca,Provensals,"39.6787,3.4554",,,,,1,4,3,7,8
00899082767346523498,"Habitación en Torrenova, España",Habitación,Habitación,Mallorca,Torrenova,"39.5106,2.54166",,60,60,,,1,1,2,
00899222416095800545,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.81619,3.11521",,,,,,4,2,5,8
00899681756136158101,"Alojamiento entero: villa en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,2,2,2,4
00899960423820740499,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.58553,2.67783",72,65,68,,,1,1,1,
00900583427934944938,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,,,4,3,6,8
00900651552719302404,"Alojamiento entero: vivienda en Badia de Palma, España",Alojamiento entero,Alojamiento,Mallorca,Badia de Palma,"39.49346,2.53283",539,539,539,,1,3,2,,6
00901551114522338626,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,69,68,68,,,1,1,,
00902037251288332949,"Alojamiento entero: vivienda en Cala Lliteres, España",Alojamiento entero,Alojamiento,Mallorca,Cala Lliteres,"39.7215,3.46479",,,,,1,3,3,5,6
00902040991394881711,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.76856,3.14912",,175,175,4.76,17,3,2,4,6
00902042036668397421,"Alojamiento entero: villa en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,"39.48975,2.73931",,,,,,5,6,6,0
00902044176662957661,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,187,187,,,3,2,3,5
00902580666364682104,"Alojamiento entero: vivienda en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,,,,,,4,3,8,8
00902832684998568403,"Habitación en El Arenal, España",Habitación,Habitación,Mallorca,El Arenal,"39.4976,2.7552",100,55,78,4.8,15,1,1,1,
00902847766620840743,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.57191,2.65383",379,309,344,,,2,1,,4
00903329917418490549,"Alojamiento entero: villa en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,,,,,,2,3,2,5,6
00903343072116865477,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.84148,3.13444",,155,155,,2,3,2,5,6
00903421780594977203,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57041,2.63449",68,35,52,3.84,25,1,1,1,
00903480163572736774,"Habitación en El Arenal, España",Habitación,Habitación,Mallorca,El Arenal,,75,75,75,4.78,9,1,1,1,
00904160291128439213,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7678,3.1506",,204,204,,,2,1,4,6
00904869312101774400,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5763,2.6319",,500,500,,,3,2,3,6
00905827926225269645,"Habitación en Llucmajor, España",Habitación,Habitación,Mallorca,Llucmajor,"39.4989,2.7547",90,45,68,,,1,1,1,
00905863065482306181,"Habitación en Llucmajor, España",Habitación,Habitación,Mallorca,Llucmajor,,,45,45,4.78,23,1,1,2,
00906172309379436299,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,5.0,3,1,1,1,
00906895791156501014,"Alojamiento entero: villa en Sant Llorenç des Cardassar, España",Alojamiento entero,Alojamiento,Mallorca,Sant Llorenç des Cardassar,"39.57468,3.3714",,431,431,,,4,3,6,8
00906978605266718949,"Habitación en Palmanova, España",Habitación,Habitación,Mallorca,Palmanova,,95,95,95,,,1,1,1,
00907236843370583387,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57718,2.64145",85,85,85,4.75,4,1,1,1,
00907584855015486488,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5802,2.6288",,,,,1,1,1,1,
00907691739247599777,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.5079,2.5345",,150,150,,,1,1,2,4
00907725275675570420,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5723,2.6327",,,,,,1,1,1,
00908499020328997838,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,,528,253,390,4.29,7,3,2,6,6
00909435752091566531,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,185,185,,1,1,1,2,4
00909460534539217612,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57762,2.63517",,,,,,1,1,1,
00909931126292115757,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.50438,2.532",539,264,402,4.25,4,3,2,6,7
00909968093527035886,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.50441,2.53366",544,269,406,3.75,4,3,2,6,6
00909975189313633385,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.50411,2.53204",550,275,412,3.33,3,3,2,6,6
00909980144757224340,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.50607,2.53185",599,324,462,4.67,6,3,2,6,7
00909990390838002005,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.50408,2.5319",605,330,468,4.33,3,3,2,6,7
00909997644436633968,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.50621,2.53209",,335,335,,1,3,2,6,6
00910005773705550982,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,,616,341,478,4.67,3,3,2,6,7
00910015595684938904,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.5051,2.5326",594,319,456,,2,3,2,7,7
00910027104988109440,"Alojamiento entero: vivienda en Palmanova, España",Alojamiento entero,Alojamiento,Mallorca,Palmanova,,,988,988,,,6,4,9,2
00910680665713723314,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5755,2.6545",210,210,210,4.73,11,1,1,,3
00911269915388231162,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5733,2.6739",,75,75,4.48,54,1,1,1,
00912054791093001569,"Alojamiento entero: villa en Sa Coma, España",Alojamiento entero,Alojamiento,Mallorca,Sa Coma,,,,,,,4,3,6,8
00912095829416425351,"Alojamiento entero: villa en Font de Sa Cala, España",Alojamiento entero,Alojamiento,Mallorca,Font de Sa Cala,"39.68779,3.44763",,365,365,,,4,2,6,7
00912103903733388972,"Alojamiento entero: piso en Palmanova, España",Alojamiento entero,Alojamiento,Mallorca,Palmanova,,213,100,156,4.4,5,1,1,2,4
00912353786832683845,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.563102,2.703914",53,53,53,,,1,1,1,
00912820085386350516,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.57565,2.65255",,,,4.4,5,2,1,3,4
00913056542529138200,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,88,88,88,,,1,1,1,
00913690056136411623,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,,1,1,1,
00913838616401387537,"Alojamiento entero: piso en Badia de Palma, España",Alojamiento entero,Alojamiento,Mallorca,Badia de Palma,,,195,195,4.43,7,2,1,2,4
00914511526187216790,"Alojamiento entero: vivienda en Sa Coma, España",Alojamiento entero,Alojamiento,Mallorca,Sa Coma,,,,,,,5,5,0,8
00915107596658356142,"Alojamiento entero: vivienda en Es Capdellà, España",Alojamiento entero,Alojamiento,Mallorca,Es Capdellà,,800,800,800,,1,4,5,5,8
00915121534396395977,"Alojamiento entero: adosado en Font de Sa Cala, España",Alojamiento entero,Alojamiento,Mallorca,Font de Sa Cala,"39.68392,3.44854",,,,,,3,5,3,4
00915576577887413007,"Alojamiento entero: piso en Cala Millor, España",Alojamiento entero,Alojamiento,Mallorca,Cala Millor,"39.5869,3.3857",,159,159,,1,2,1,4,4
00915812640373478549,"Alojamiento entero: piso en Badia de Palma, España",Alojamiento entero,Alojamiento,Mallorca,Badia de Palma,,,175,175,4.82,11,2,1,2,4
00916501799971019502,"Habitación en Illes Balears, España",Habitación,Habitación,Mallorca,Illes Balears,,120,90,105,,,1,1,1,
00917225164627576945,"Alojamiento entero: vivienda en Costa d'en Blanes, España",Alojamiento entero,Alojamiento,Mallorca,Costa d'en Blanes,"39.542433,2.556904",,,,,,5,5,4,8
00917396208753756434,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.5678,2.6305",,90,90,,,1,1,2,3
00917768701359026237,"Alojamiento entero: piso en Torrenova, España",Alojamiento entero,Alojamiento,Mallorca,Torrenova,,,,,4.69,13,1,1,2,4
00918210461223578095,"Alojamiento entero: piso en Badia de Palma, España",Alojamiento entero,Alojamiento,Mallorca,Badia de Palma,"39.492794,2.532861",,165,165,4.55,11,2,1,2,4
00918681533826137206,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,2,1,3,5
00919446100576086520,"Alojamiento entero: piso en Palmanova, España",Alojamiento entero,Alojamiento,Mallorca,Palmanova,,,,,,1,2,1,5,5
00919494758600576596,"Alojamiento entero: apartamento con servicios en Santa Ponsa, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponsa,,,,,,,2,2,5,6
00920914924934463482,"Alojamiento entero: vivienda en Can Pastilla, España",Alojamiento entero,Alojamiento,Mallorca,Can Pastilla,"39.53429,2.72072",,110,110,5.0,3,1,5,1,2
00921532636170322465,"Habitación en Calvià, España",Habitación,Habitación,Mallorca,Calvià,,150,75,112,5.0,4,1,1,,
00922995459637215075,"Alojamiento entero: vivienda en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,"39.746713,2.621717",,,,,,5,5,9,0
00923081937238255919,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.5662,2.6656",,85,85,4.4,5,1,1,,4
00923116215199912767,"Alojamiento entero: vivienda en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,,500,500,500,4.89,9,4,3,5,8
00923771331979896022,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,4.26,31,1,1,1,
00924709893762938805,"Alojamiento entero: villa en Costa d'en Blanes, España",Alojamiento entero,Alojamiento,Mallorca,Costa d'en Blanes,,1,1504,752,,,3,5,3,6
00924763204893779190,"Alojamiento entero: vivienda en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,,519,519,519,,,1,1,3,2
00925316186614878423,"Alojamiento entero: piso en Peguera, España",Alojamiento entero,Alojamiento,Mallorca,Peguera,"39.538157,2.440546",,260,260,5.0,10,3,2,5,6
00925810957511097207,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.574496,2.639824",,,,4.56,9,2,2,2,3
00926172838079394394,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57466,2.66754",,,,4.86,7,3,1,3,
00926517655519574495,"Alojamiento entero: adosado en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.60735,3.38761",,,,5.0,4,4,2,4,6
00926941649970945156,"Alojamiento entero: vivienda en Font de Sa Cala, España",Alojamiento entero,Alojamiento,Mallorca,Font de Sa Cala,,235,235,235,,,3,2,6,8
00927418363694237228,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,100,100,100,5.0,10,1,1,2,
00928043464057890234,"Alojamiento entero: vivienda vacacional en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,,,,,,,4,3,5,8
00928233966208276609,"Alojamiento entero: vivienda en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,"39.718,3.4455",,,,,,3,2,6,6
00928245770998031987,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,,1,1,1,
00928711028409703636,"Alojamiento entero: vivienda en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,"39.540863,2.406142",,,,5.0,4,3,2,3,6
00928904407387470537,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.56894,2.628768",,85,85,,,1,1,1,2
00929025144206472977,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.577349,2.665733",,85,85,4.8,5,1,1,1,
00929481918176248491,"Alojamiento entero: piso en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,"39.5954,3.3833",,,,,1,2,2,3,3
00931092778647680366,"Casa particular en Santa Ponça, España",Casa particular,Casa,Mallorca,Santa Ponça,,,,,,,1,5,1,2
00932687231603511516,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,70,70,,,1,1,1,
00933914983409943455,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5746,2.6341",57,57,57,4.64,14,1,1,1,
00933944065315953427,"Habitación en Es Pil·larí, España",Habitación,Habitación,Mallorca,Es Pil·larí,,65,65,65,,,1,4,8,
00934087547433569646,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,185,185,,1,3,1,4,6
00937738865791442514,"Barco en Palma, España",Barco,Barco,Mallorca,Palma,"39.566,2.6329",1,1333,667,,,1,3,6,2
00937759008195908515,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,90,90,90,4.67,6,1,1,1,
00940301665549603419,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,54,39,46,,,1,1,,
00941083583467552943,"Alojamiento entero: piso en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,"39.840258,3.11932",,,,,1,1,1,2,4
00941177127584487403,"Habitación en Es Pil·larí, España",Habitación,Habitación,Mallorca,Es Pil·larí,"39.528364,2.757113",62,62,62,,1,1,4,,
00942134758303513251,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.570542,2.660686",417,350,384,5.0,5,3,2,4,6
00942390008634034437,"Alojamiento entero: vivienda en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,"39.511233,2.478862",,650,650,,2,4,5,4,8
00942556859630575424,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,,1,1,1,
00943145989031314485,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.766076,3.155304",,,,,,2,1,,4
00943232030342346746,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,,,,,4.44,16,1,1,,2
00943558260408975702,"Alojamiento entero: piso en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,,,,,,,1,1,1,2
00944697025563542594,"Barco en Palma, España",Barco,Barco,Mallorca,Palma,"39.57244,2.64622",8,8211,4110,,,5,3,8,1
00944790947068248077,"Alojamiento entero: piso en Torrenova, España",Alojamiento entero,Alojamiento,Mallorca,Torrenova,"39.5098,2.541",,,,5.0,4,2,1,3,4
00944920435233555532,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.58061,2.646827",,,,4.74,19,1,1,1,
00944920445967985138,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,4.5,8,1,1,2,
00944982188641477266,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.65,37,1,1,1,3
00944990357501159799,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,150,120,135,,,1,1,1,
00945460805807257477,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.570932,2.648184",349,314,332,,,1,1,1,2
00945460923849287771,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57091,2.6468",507,460,484,,,1,1,1,3
00945461476114855227,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,,507,460,484,,,1,1,1,3
00945471336835819337,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57097,2.64796",478,431,454,,,1,1,1,2
00947624296976559160,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.576,2.6615",,24,24,,2,3,1,1,
00947752995899228132,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.571618,2.649551",,,,,,2,1,3,6
00948326927086899929,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,135,135,3.6,5,3,5,4,6
00948405289630674816,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,,,,,6,6,2,2
00948687485732706395,"Alojamiento entero: villa en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.759879,3.162338",,,,,1,6,6,2,2
00950527855707576667,"Alojamiento entero: villa en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,259,259,4.33,3,3,3,4,4
00950834345125808230,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.58302,2.68654",140,110,125,,,1,1,1,2
00951284910564847475,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,,1,1,1,
00951315524471307044,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.560976,2.624332",1,1040,520,,1,5,4,5,9
00951889277313796675,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,249,219,234,,,1,1,1,2
00951962948472309701,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.571398,2.654807",300,230,265,,,1,1,2,3
00952150042285901363,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.572,2.6632",,60,60,4.72,18,1,1,1,
00952694484169169110,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,210,130,170,4.43,14,1,1,1,2
00953446184498630126,"Alojamiento entero: villa en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.76832,3.1445",,,,,,4,3,5,7
00953496787918940013,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57232,2.632172",95,,95,4.64,11,0,1,,
00954434735005607548,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.568102,2.655949",,,,4.79,19,1,1,1,2
00955689555601457830,"Alojamiento entero: piso en Torrenova, España",Alojamiento entero,Alojamiento,Mallorca,Torrenova,"39.5108,2.5351",371,253,312,,1,1,1,3,2
00956598887032375395,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.569127,2.645706",,,,4.75,4,1,1,1,2
00958051404213590926,"Alojamiento entero: piso en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,"39.5132,2.4776",,290,290,,1,2,1,3,6
00958481287420286293,"Habitación privada en: barco en El Arenal, España",Habitación privada en,Habitación,Mallorca,El Arenal,,2,2100,1051,,,3,3,6,0
00958569981889351006,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.56802,2.66019",,60,60,4.34,32,1,1,1,
00960126643645167923,"Alojamiento entero en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.550148,2.692104",140,140,140,,,1,1,,3
00961309179730746489,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,90,90,90,,,1,1,1,
00964305037899955880,"Alojamiento entero: vivienda en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,"39.74721,2.6477",575,575,575,,1,2,2,3,4
00964346599783381974,"Habitación en Palma , España",Habitación,Habitación,Mallorca,Palma,,95,75,85,,,1,1,2,
00964373000047805437,"Habitación en Santa Ponça, España",Habitación,Habitación,Mallorca,Santa Ponça,"39.52,2.4835",70,60,65,,1,1,1,1,
00965780689324025169,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,85,85,4.44,34,1,1,1,
00967142928539935593,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.571069,2.652472",,,,,1,1,1,,2
00967295724449126115,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,50,50,50,4.5,18,1,1,1,
00969025026578540228,"Habitación en Illes Balears, España",Habitación,Habitación,Mallorca,Illes Balears,"39.84253,3.134143",,45,45,4.89,9,1,1,2,
00969303439889823973,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.814794,3.116883",,122,122,,1,3,5,3,6
00970796549838368892,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7666,3.1499",,67,67,4.22,112,1,1,4,4
00970916146140693008,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5602,2.674",,,,,,2,1,2,4
00970957489518189852,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.6054,3.3886",,,,,,2,1,4,4
