ID,Amenities
744792070062899576,
744824027776873468,
746126620431845748,
747839460348939405,"['Lavadora', 'TV', 'Aire acondicionado', 'Calefacción', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Cafetera', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Comedor al aire libre', 'Aparcamiento gratuito en las instalaciones', 'Llegada autónoma', 'Cerradura con tecladoAccede al alojamiento por tu cuenta con el código de acceso', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: SecadoraSecadora', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Agua calienteAgua caliente']"
748372922937296460,"['Secador de pelo', 'Productos de limpieza', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de camaRopa de cama de algodón', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Caja fuerte', 'Espacio para guardar la ropa: armario, ropero y cómoda', 'TV', 'Cuna: disponible previa solicitudEstándar (132\xa0cm de largo x 71\xa0cm de ancho), sábanas incluidas', 'Parque/cunas de viaje', 'Trona independiente: siempre en el alojamiento', 'Mesa para cambiar pañales: siempre en el alojamiento', 'Aire acondicionado', 'Ventilador de techo', 'Calefacción', 'Detector de humo', 'Detector de monóxido de carbono', 'Botiquín', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Fogón', 'Horno', 'Hervidor de agua', 'Cafetera', 'Tostadora', 'Bandeja de repostería', 'Mesa de comedor', 'Café', 'Comedor al aire libre', 'Aparcamiento gratuito en las instalaciones', 'Aparcamiento gratuito en la calle', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
748596706896958028,"['Secador de pelo', 'Bidé', 'Agua caliente', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Persianas o cortinas opacas', 'Ventilador de techo', 'Cerradura en la puerta del dormitorio', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Fogón', 'Horno', 'Cafetera', 'Mesa de comedor', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: TVTV', 'No disponible: LavadoraLavadora', 'No disponible: SecadoraSecadora', 'No disponible: Aire acondicionadoAire acondicionado', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: CalefacciónCalefacción']"
749181213952708313,"['Secador de pelo', 'Ducha exterior', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Caja fuerte', 'Espacio para guardar la ropa: armario', 'Televisión de alta definición de 40\xa0pulgadas con televisión por cable estándar', 'Cuna: disponible previa solicitudEstándar (132\xa0cm de largo x 71\xa0cm de ancho), sábanas incluidas', 'Trona independiente: disponible previa solicitud', 'Aire acondicionado', 'Calefacción central', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Horno estándar de acero inoxidable', 'Hervidor de agua', 'Cafetera', 'Copas de vino', 'Tostadora', 'Mesa de comedor', 'Acceso compartido a la playaLos huéspedes pueden disfrutar de una playa cercana', 'Brasero exterior', 'Mobiliario exterior', 'Hamaca', 'Comedor al aire libre', 'Barbacoa privada (de carbón, de leña)', 'Tumbonas', 'Aparcamiento gratuito en la calle', 'Piscina: uso De uso privado, Exterior,', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Llegada autónoma', 'Caja de seguridad para llaves', 'Limpieza disponible durante la estancia', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEl anfitrión ha indicado que no es necesario ningún detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con él.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
749937818490807699,
750010640308118864,"['Vistas al perfil urbano', 'Secador de pelo', 'Productos de limpieza', 'Champú de Ille', 'Gel de ducha de Ille', 'Agua caliente', 'Gel de ducha', 'Lavadora en el alojamiento (Gratis)', 'Secadora en el alojamiento (Gratis)', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de camaRopa de cama de algodón', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Caja fuerte', 'Espacio para guardar la ropa: armario', 'Televisión de alta definición de 40\xa0pulgadas con televisión por cable estándar', 'Cuna: disponible previa solicitudMini (96,5\xa0cm de largo x 61\xa0cm de ancho), sábanas incluidas', 'Trona: disponible previa solicitud', 'Sistema de aire acondicionado sin conductos tipo split', 'Sistema de calefacción sin conductos tipo split', 'Detector de humo', 'Extintor de incendios', 'Botiquín', 'Wifi rápido (214\xa0Mbps)Se ha verificado con una prueba de velocidad. Reproduce vídeos en 4K y participa en videollamadas desde varios dispositivos.', 'Zona para trabajarEn una zona común', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Cocina de inducción de acero inoxidable de Teka', 'Horno de acero inoxidable', 'Hervidor de agua', 'Cafetera: Nespresso', 'Copas de vino', 'Tostadora', 'Mesa de comedor', 'Café', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón (privada)', 'Aparcamiento gratuito en garaje en la propiedad: 1\xa0plaza', 'Aparcamiento gratuito en la calle', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEl anfitrión ha indicado que no es necesario ningún detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con él.']"
750016152324446214,
750019421078467185,"['Vistas al perfil urbano', 'Secador de pelo', 'Productos de limpieza', 'Champú', 'Gel de ducha', 'Agua caliente', 'Gel de ducha', 'Lavadora en el alojamiento (Gratis)', 'Secadora en el alojamiento (Gratis)', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de camaRopa de cama de algodón', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Caja fuerte', 'Espacio para guardar la ropa: armario', 'Televisión de alta definición de 43\xa0pulgadas con televisión por cable estándar', 'Cuna: disponible previa solicitudMini (96,5\xa0cm de largo x 61\xa0cm de ancho), sábanas incluidas', 'Parque/cunas de viaje', 'Trona: disponible previa solicitud', 'Platos y cubiertos para niños', 'Sistema de aire acondicionado sin conductos tipo split', 'Sistema de calefacción sin conductos tipo split', 'Detector de humo', 'Extintor de incendios', 'Botiquín', 'Wifi rápido (228\xa0Mbps)Se ha verificado con una prueba de velocidad. Reproduce vídeos en 4K y participa en videollamadas desde varios dispositivos.', 'Zona para trabajarEn una habitación con puerta', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Cocina de inducción de acero inoxidable de Teka', 'Horno de acero inoxidable', 'Hervidor de agua', 'Cafetera: Nespresso', 'Copas de vino', 'Tostadora', 'Mesa de comedor', 'Café', 'Lavandería cercana', 'Patio o balcón (Compartida)', 'Mobiliario exterior', 'Tumbonas', 'Aparcamiento gratuito en garaje en la propiedad: 1\xa0plaza', 'Aparcamiento de pago en garaje fuera de la propiedad', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: Entrada independienteEntrada independiente']"
751381589509665195,"['Secador de pelo', 'Ducha exterior', 'Lavadora', 'Plancha', 'TV', 'Aire acondicionado', 'Detector de humo', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Barbacoa', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: SecadoraSecadora', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: CalefacciónCalefacción', 'No disponible: Agua calienteAgua caliente']"
751384238845624631,
751388852785459984,"['Secador de pelo', 'Ducha exterior', 'Lavadora', 'Plancha', 'TV', 'Aire acondicionado', 'Detector de humo', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Barbacoa', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: SecadoraSecadora', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: CalefacciónCalefacción', 'No disponible: Agua calienteAgua caliente']"
751400609986316369,"['Secador de pelo', 'Ducha exterior', 'Lavadora', 'Plancha', 'TV', 'Aire acondicionado', 'Cámaras de seguridad en los exteriores de la propiedad', 'Detector de humo', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajar', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Barbacoa', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: CocinaCocina', 'No disponible: SecadoraSecadora', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: CalefacciónCalefacción', 'No disponible: Agua calienteAgua caliente']"
751948982856586172,"['Secador de pelo', 'Productos de limpieza', 'Champú', 'Gel de ducha', 'Agua caliente', 'Gel de ducha', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Almohadas y mantas adicionales', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa', 'TV', 'Cuna', 'Trona', 'Seguros para ventanas', 'Aire acondicionado', 'Ventiladores portátiles', 'Calefacción', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Fogón', 'Horno', 'Cafetera', 'Copas de vino', 'Tostadora', 'Mesa de comedor', 'Café', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Apto para fumadores', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: LavadoraLavadora', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEl anfitrión ha indicado que no es necesario ningún detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con él.', 'No disponible: Entrada independienteEntrada independiente']"
753178070837169883,
753504898063097557,"['Secador de pelo', 'Agua caliente', 'Lavadora en el alojamiento (Gratis)', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Almohadas y mantas adicionales', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa: armario', 'Televisión de alta definición con televisión por cable estándar', 'Cuna: disponible previa solicitudEstándar (132\xa0cm de largo x 71\xa0cm de ancho), sábanas incluidas', 'Trona de mesa: disponible previa solicitudCon con cinturón o arnés', 'Aire acondicionado centralizado', 'Calefactor portátil', 'Sistema de calefacción sin conductos tipo split', 'Botiquín', 'Wifi', 'Zona para trabajarEn una zona común', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Cafetera', 'Patio o balcón', 'Aparcamiento gratuito en las instalaciones', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: SecadoraSecadora', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.']"
753515179866918554,
760662947119886268,"['Vistas al jardín', 'Bañera', 'Secador de pelo', 'Lavadora', 'Secadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Plancha', 'TV', 'Cuna', 'Trona', 'Aire acondicionado', 'Calefacción', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Fogón', 'Horno', 'Hervidor de agua', 'Cafetera', 'Tostadora', 'Batidora', 'Café', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Barbacoa', 'Aparcamiento gratuito en la calle', 'Piscina', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú']"
761528337449528958,"['Vistas a la bahía', 'Vistas a la playa', 'Vistas al puerto', 'Vistas al puerto deportivo', 'Vistas al mar', 'Secador de pelo', 'Productos de limpieza', 'Gel de ducha', 'Agua caliente', 'Lavadora en el alojamiento (Gratis)', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de camaRopa de cama de algodón', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa: ropero', 'Sistema de sonido con bluetooth', 'Juegos recreativos', 'Libros y material de lectura', 'Parque infantil al aire libreUna zona al aire libre equipada con estructuras de juego para niños', 'Botiquín', 'Wifi rápido (107\xa0Mbps)Se ha verificado con una prueba de velocidad. Reproduce vídeos en 4K y participa en videollamadas desde varios dispositivos.', 'Zona para trabajarEn una zona común', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Cocina de gas', 'Horno de acero inoxidable', 'Cafetera: Nespresso', 'Copas de vino', 'Bandeja de repostería', 'Batidora', 'Mesa de comedor', 'CostaJusto al lado de una masa de agua', 'Acceso compartido a la playa (primera línea)Los huéspedes pueden disfrutar de una playa cercana', 'Lavandería cercana', 'Patio o balcón (Compartida)', 'Mobiliario exterior', 'Comedor al aire libre', 'Elementos básicos para la playaToallas de playa, sombrilla, esterilla, equipo de snorkel', 'Tumbonas', 'Aparcamiento gratuito en las instalaciones', 'Aparcamiento gratuito en la calle', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Limpieza disponible durante la estancia', 'Recepción por parte del anfitrión', 'No disponible: Cerradura en la puerta del dormitorioCerradura en la puerta del dormitorioLa puerta del dormitorio no tiene cerradura.', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: TVTV', 'No disponible: SecadoraSecadora', 'No disponible: Aire acondicionadoAire acondicionado', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: CalefacciónCalefacción']"
765714942833317644,
765718173744333815,"['Vistas al jardín', 'Secador de pelo', 'Agua caliente', 'Lavadora en el alojamiento (Gratis)', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa: armario y ropero', 'TV', 'Cuna', 'Trona', 'Aire acondicionado', 'Calefacción', 'Cámaras de seguridad en los exteriores de la propiedadLos detectores de movimiento de las camaras solo estan activados cuando la casa está desocupada.', 'Extintor de incendios', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Cocina de gas', 'Horno', 'Hervidor de agua', 'Cafetera', 'Copas de vino', 'Tostadora', 'Bandeja de repostería', 'Batidora', 'Utensilios de barbacoaParrilla, carbón, brochetas de bambú/hierro, etc.', 'Mesa de comedor', 'Acceso compartido a la playa (primera línea)Los huéspedes pueden disfrutar de una playa cercana', 'Lavandería cercana', 'Patio o balcón', 'Patio trasero privado: Con valla en todo el perímetroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Mobiliario exterior', 'Comedor al aire libre', 'Barbacoa', 'Llegada autónoma', 'Caja de seguridad para llaves', 'Limpieza disponible durante la estancia', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
765719227160436819,"['Vistas al lago', 'Vistas al jardín', 'Vistas a la montaña', 'Bañera', 'Secador de pelo', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa: armario y cómoda', 'TV', 'Mesa de ping-pong', 'Mesa de billar', 'Cuna', 'Trona', 'Juegos de mesa', 'Aire acondicionado', 'Calefacción', 'Cámaras de seguridad en los exteriores de la propiedadLos detectores de movimiento de las camaras solo estan activados cuando la casa está desocupada.', 'Extintor de incendios', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Fogón', 'Horno', 'Hervidor de agua', 'Cafetera', 'Copas de vino', 'Tostadora', 'Bandeja de repostería', 'Batidora', 'Utensilios de barbacoaParrilla, carbón, brochetas de bambú/hierro, etc.', 'Mesa de comedor', 'Lavandería cercana', 'Patio o balcón', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Mobiliario exterior', 'Hamaca', 'Barbacoa', 'Tumbonas', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'Llegada autónoma', 'Caja de seguridad para llaves', 'Limpieza disponible durante la estancia', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
765763616806847348,"['Vistas al mar', 'Vistas al jardín', 'Secador de pelo', 'Productos de limpieza', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa: armario, ropero y cómoda', 'TV', 'Libros y material de lectura', 'Cuna', 'Trona', 'Aire acondicionado', 'Ventiladores portátiles', 'Calefacción', 'Extintor de incendios', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Fogón', 'Horno', 'Hervidor de agua', 'Cafetera', 'Copas de vino', 'Tostadora', 'Bandeja de repostería', 'Batidora', 'Mesa de comedor', 'Acceso compartido a la playa (primera línea)Los huéspedes pueden disfrutar de una playa cercana', 'Lavandería cercana', 'Patio o balcón', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Mobiliario exterior', 'Comedor al aire libre', 'Barbacoa', 'Tumbonas', 'Aparcamiento gratuito en la calle', 'Llegada autónoma', 'Caja de seguridad para llaves', 'Limpieza disponible durante la estancia', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedadLos detectores de movimiento de las camaras solo estan activados cuando la casa está desocupada.', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
765888135773983970,"['Vistas a la bahía', 'Vistas a la playa', 'Vistas al puerto', 'Vistas al puerto deportivo', 'Vistas a la montaña', 'Vistas al mar', 'Vistas al mar', 'Bañera', 'Secador de pelo', 'Productos de limpieza', 'Bidé', 'Agua caliente', 'Lavadora en el alojamiento (Gratis)', 'Secadora en el alojamiento (Gratis)', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa: armario', 'TV', 'Cuna', 'Parque/cunas de viaje', 'Trona', 'Sistema de aire acondicionado sin conductos tipo split', 'Sistema de calefacción sin conductos tipo split', 'Wifi', 'Zona para trabajarEn una zona común', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Cocina eléctrica', 'Horno de acero inoxidable', 'Cafetera: cafetera de filtro, Nespresso', 'Copas de vino', 'Tostadora', 'Mesa de comedor', 'Acceso compartido a la playa (primera línea)Los huéspedes pueden disfrutar de una playa cercana', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón (privada)', 'Mobiliario exterior', 'Barbacoa privada (de carbón)', 'Tumbonas', 'Aparcamiento gratuito en las instalaciones', 'Aparcamiento gratuito en la calle', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Aparcamiento de pago fuera de la propiedad', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.']"
766580154684260486,
766730225124009403,"['Vistas a la piscina', 'Lavadora en el edificio (De pago)', 'Secadora en el edificio (De pago)', 'Perchas', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Tendedero para ropa', 'Equipo para hacer ejercicio', 'Cuna: disponible previa solicitudEstándar (132\xa0cm de largo x 71\xa0cm de ancho)', 'Parque/cunas de viaje', 'Parque infantil al aire libreUna zona al aire libre equipada con estructuras de juego para niños', 'Aire acondicionado centralizado', 'Calefacción', 'Cámaras de seguridad en los exteriores de la propiedadEn el garaje, dentro de la recepción, en la entrada de la recepción y en las bancadas de la piscina de los apartamentos. Están encendidos 24 horas.', 'Detector de monóxido de carbono', 'Extintor de incendios', 'CocinaCocina disponible para el uso de los huéspedes', 'Microondas', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Frigorífico mini', 'Congelador', 'Hervidor de agua', 'Cafetera: cafetera de filtro', 'Tostadora', 'Mesa de comedor', 'Acceso a la playa, primera líneaLos huéspedes pueden disfrutar de una playa cercana', 'Lavandería cercana', 'Patio o balcón', 'Mobiliario exterior', 'Comedor al aire libre', 'Tumbonas', 'Piscina: uso De uso compartido, disponible según la temporadadisponible de mar a oct', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Gimnasio compartido en el edificio', 'Aparcamiento de pago en las instalaciones', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'Apto para fumadores', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: WifiWifi', 'No disponible: TVTV', 'No disponible: Secador de peloSecador de pelo', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
