ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
15867776,"Alojamiento entero: piso en València, España",Valencia,"39.47136,-0.37638",278 €,318 €,"4,81",318 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
1063799421865419251,"Habitación en València, España",Valencia,"39.4701,-0.405",No disponible en Octubre,No disponible en Agosto,"5,0",11 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
870944017140293165,"Habitación en València, España",Valencia,"39.496111,-0.400757",60 €,60 €,"4,70",10 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1149284033330414655,"Alojamiento entero: piso en València, España",Valencia,"39.4575,-0.3718",105 €,150 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
50224125,"Habitación en València, España",Valencia,"39.4537,-0.3898",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,1 evaluación,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1035391322073260400,"Alojamiento entero: piso en València, España",Valencia,"39.475463,-0.385472",52 €,54 €,"4,45",22 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
982338535120721046,"Habitación en Xirivella, España",Valencia,"39.46636,-0.41851",35 €,35 €,"4,77",22 evaluaciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
37767795,"Alojamiento entero: piso en València, España",Valencia,"39.4719,-0.3838",87 €,No disponible en Agosto,"4,33",81 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
915646435018017337,"Alojamiento entero: piso en València, España",Valencia,"39.454076,-0.356476",142 €,178 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,7 viajeros
869536639697545704,"Habitación en Torrent, España",Valencia,"39.43342,-0.46969",20 €,20 €,"4,74",35 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1153022266616024152,"Habitación privada en: piso en València, España",Valencia,"39.4952,-0.3685",24 €,24 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,1 viajero
681925,"Alojamiento entero: loft en Valencia, España",Valencia,"39.4732,-0.3804",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
7336236,"Habitación privada en: vivienda en València, España",Valencia,"39.47038,-0.34854",26 €,26 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,1 viajero
1141791663902011866,"Alojamiento entero: piso en València, España",Valencia,"39.460057,-0.371947",No disponible en Octubre,149 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
50092802,"Alojamiento entero: apto. residencial en Alboraia, España",Valencia,"39.4913,-0.3257",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,5 viajeros
793668073392180093,"Habitación en València, España",Valencia,"39.455526,-0.393708",413 €,353 €,"4,62",73 evaluaciones,2 dormitorios,· baño privado en el alojamiento,2 camas,No especificado
1003330215464308718,"Habitación en València, España",Valencia,"39.47461,-0.34554",25 €,25 €,"4,0",6 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1064518980262580286,"Alojamiento entero: loft en València, España",Valencia,"39.4645,-0.345",112 €,147 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
23568426,"Alojamiento entero: piso en València, España",Valencia,"39.46954,-0.32862",80 €,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
1152976819258482372,"Habitación privada en: piso en València, España",Valencia,"39.473776,-0.342738",60 €,60 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1121931658200380550,"Alojamiento entero: piso en Valencia, España",Valencia,"39.4978,-0.3918",200 €,200 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,5 viajeros
819612455547778139,"Habitación en València, España",Valencia,"39.461975,-0.391026",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
1143345443910203316,"Habitación privada en: piso en València, España",Valencia,"39.4719,-0.3377",No disponible en Octubre,No disponible en Agosto,Nuevo,Política de Cookies,1 dormitorio,1 baño,1 cama,1 viajero
21193430,"Alojamiento entero: piso en València, España",Valencia,"39.463,-0.3729",No disponible en Octubre,136 €,"4,47",211 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
827943969054499587,"Alojamiento entero: piso en València, España",Valencia,"39.4639,-0.3398",123 €,158 €,"4,46",28 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
1145721086479274997,"Habitación en Quart de Poblet, España",Valencia,"39.4784,-0.4612",30 €,30 €,Nuevo,2 evaluaciones,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1040800843800934702,"Habitación en València, España",Valencia,"39.46898,-0.38558",No disponible en Octubre,No disponible en Agosto,"4,80",35 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
42579164,"Habitación en Paterna, España",Valencia,"39.49662,-0.43452",14 €,14 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
31428089,"Alojamiento entero: piso en València, España",Valencia,"39.4694,-0.3775",No disponible en Octubre,No disponible en Agosto,"4,72",110 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
993927589599263099,"Habitación en València, España",Valencia,"39.48357,-0.37424",No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
619380916753579920,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.46148,-0.3712",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,5 baños,2 camas,4 viajeros
1027463184588608352,"Alojamiento entero: piso en València, España",Valencia,"39.474669,-0.329146",156 €,No disponible en Agosto,"4,86",7 evaluaciones,1 dormitorio,1 baño,3 camas,4 viajeros
927550073858218273,"Alojamiento entero: piso en València, España",Valencia,"39.45963,-0.37239",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,2 camas,4 viajeros
1089169030244669512,"Alojamiento entero: piso en València, España",Valencia,"39.455257,-0.393091",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
22430429,"Alojamiento entero: piso en València, España",Valencia,"39.46231,-0.37506",161 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,6 viajeros
12976664,"Alojamiento entero: apto. residencial en Alboraia, España",Valencia,"39.49212,-0.32523",72 €,115 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
23511345,"Alojamiento entero: piso en València, España",Valencia,"39.46457,-0.35521",No disponible en Octubre,No disponible en Agosto,"4,84",268 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1110752747120646859,"Alojamiento entero: piso en València, España",Valencia,"39.465379,-0.347736",No disponible en Octubre,No disponible en Agosto,"4,33",3 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
983496979756112554,"Alojamiento entero: piso en Mislata, España",Valencia,"39.4741,-0.4191",120 €,120 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,6 camas,5 viajeros
1094813340305510824,"Alojamiento entero: piso en València, España",Valencia,"39.4697,-0.3328",300 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,4 baños,4 camas,5 viajeros
1071670083345128208,"Habitación en València, España",Valencia,"39.4864,-0.3891",70 €,70 €,Sin valoraciones,2 evaluaciones,1 dormitorio,Sin baños,1 cama,No especificado
648509293107108026,"Habitación en València, España",Valencia,"39.49026,-0.37659",34 €,34 €,"4,43",23 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
860016104294166734,"Habitación en València, España",Valencia,"39.4849,-0.3606",40 €,40 €,"4,61",23 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
596692475498701354,"Alojamiento entero: piso en València, España",Valencia,"39.47389,-0.33023",149 €,No disponible en Agosto,"4,87",54 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
816393705469594713,"Alojamiento entero: piso en Valencia, España",Valencia,"39.4656,-0.3791",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,4 viajeros
1031131229857711349,"Habitación en Valencia, España",Valencia,"39.462881,-0.371447",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1017452698610402206,"Habitación en València, España",Valencia,"39.4818,-0.3953",31 €,31 €,"4,77",13 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
578660622290768017,"Alojamiento entero: piso en València, España",Valencia,"39.4605,-0.3437",No disponible en Octubre,No disponible en Agosto,"4,73",15 evaluaciones,2 dormitorios,2 baños,2 camas,4 viajeros
1084730515498111580,"Alojamiento entero: loft en València, España",Valencia,"39.4853,-0.3989",93 €,130 €,"4,64",14 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
939690388387836399,"Alojamiento entero: piso en València, España",Valencia,"39.482877,-0.376189",198 €,198 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
15830957,"Alojamiento entero: piso en València, España",Valencia,"39.46837,-0.32939",86 €,No disponible en Agosto,"4,58",74 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
767204981240735904,"Habitación en València, España",Valencia,"39.470206,-0.346238",No disponible en Octubre,No disponible en Agosto,"4,63",32 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1064664093658236682,"Habitación en València, España",Valencia,"39.458727,-0.392515",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,1 cama,No especificado
1083579661074806858,"Alojamiento entero: piso en València, España",Valencia,"39.4889,-0.3788",40 €,77 €,"4,16",19 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
42580952,"Alojamiento entero: piso en València, España",Valencia,"39.48179,-0.32835",190 €,326 €,"4,59",74 evaluaciones,2 dormitorios,2 baños,4 camas,4 viajeros
941171426307936052,"Habitación en València, España",Valencia,"39.4756,-0.4146",No disponible en Octubre,No disponible en Agosto,"4,78",18 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1115984165494642209,"Alojamiento entero: piso en València, España",Valencia,"39.47163,-0.35259",140 €,175 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,4 camas,6 viajeros
32717840,"Alojamiento entero: piso en València, España",Valencia,"39.45998,-0.36298",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
927289823387279023,"Alojamiento entero: piso en València, España",Valencia,"39.4739,-0.3511",100 €,160 €,"4,47",15 evaluaciones,2 dormitorios,2 baños,4 camas,5 viajeros
1056430444163232111,"Alojamiento entero: piso en Catarroja, España",Valencia,"39.3994,-0.4006",No disponible en Octubre,No disponible en Agosto,"5,0",4 evaluaciones,3 dormitorios,2 baños,No especificado,7 viajeros
1014345629889799526,"Habitación en Mislata, España",Valencia,"39.4764,-0.4187",No disponible en Octubre,No disponible en Agosto,"4,56",9 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1110837199092620625,"Alojamiento entero: piso en València, España",Valencia,"39.4569,-0.3655",90 €,No disponible en Agosto,"4,80",5 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
1099367947057211610,"Habitación en València, España",Valencia,"39.4446,-0.387",28 €,30 €,"4,50",4 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
947635934727788852,"Alojamiento entero: piso en València, España",Valencia,"39.484591,-0.37477",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
974041042446199422,"Habitación en València, España",Valencia,"39.4858,-0.3857",32 €,33 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
39965924,"Habitación en Mislata, València, España",Valencia,"39.4742,-0.419",21 €,21 €,"4,60",108 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
954342156196138095,"Habitación privada en: piso en València, España",Valencia,"39.45553,-0.37126",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño privado,1 cama,2 viajeros
932016507470028865,"Habitación en València, España",Valencia,"39.4908,-0.3817",30 €,No disponible en Agosto,"4,84",44 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
937058993815174626,"Habitación en València, España",Valencia,"39.467694,-0.330659",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,1 cama,No especificado
1090364136024207689,"Alojamiento entero: piso en València, España",Valencia,"39.4542,-0.3705",No disponible en Octubre,400 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,5 dormitorios,2 baños,5 camas,0 viajeros
903508301523823828,"Alojamiento entero: piso en València, España",Valencia,"39.49259,-0.39285",No disponible en Octubre,No disponible en Agosto,"4,0",3 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1123034928584480092,"Habitación en València, España",Valencia,"39.472025,-0.353254",No disponible en Octubre,No disponible en Agosto,"4,20",5 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
889927587147052708,"Habitación en València, España",Valencia,"39.45323,-0.37609",41 €,45 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
1141769253590412448,"Alojamiento entero: vivienda en València, España",Valencia,"39.47498,-0.329441",No disponible en Octubre,318 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,6 viajeros
1148306832429211114,"Alojamiento entero: piso en València, España",Valencia,"39.48893,-0.39871",80 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
40281109,"Habitación en València, España",Valencia,"39.46679,-0.33531",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
36060614,"Alojamiento entero: piso en València, España",Valencia,"39.48694,-0.37955",90 €,No disponible en Agosto,"4,53",47 evaluaciones,3 dormitorios,2 baños,3 camas,4 viajeros
994760196672561660,"Alojamiento entero: piso en València, España",Valencia,"39.49499,-0.39269",112 €,No disponible en Agosto,"4,42",12 evaluaciones,4 dormitorios,1 baño,4 camas,6 viajeros
1140432181257333698,"Alojamiento entero: piso en València, España",Valencia,"39.454482,-0.373909",113 €,135 €,Nuevo,1 evaluación,2 dormitorios,1 baño,No especificado,4 viajeros
1093321117170625225,"Alojamiento entero: piso en València, España",Valencia,"39.4855,-0.3552",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
938377892712900282,"Habitación en València, España",Valencia,"39.4566,-0.3829",60 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
662807822973836640,"Habitación en València, España",Valencia,"39.4805,-0.35203",60 €,60 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
24712893,"Habitación en València, España",Valencia,"39.4537,-0.3898",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,2 camas,No especificado
722021642187220119,"Alojamiento entero: loft en València, España",Valencia,"39.4886,-0.3708",148 €,171 €,"4,90",52 evaluaciones,1 dormitorio,5 baños,2 camas,4 viajeros
1060144165627718781,"Alojamiento entero: vivienda en València, España",Valencia,"39.4455,-0.332",No disponible en Octubre,No disponible en Agosto,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,5 camas,8 viajeros
665999637098608383,"Alojamiento entero: vivienda vacacional en València, España",Valencia,"39.4776,-0.32851",129 €,160 €,"4,80",54 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
886326046720441476,"Habitación en València, España",Valencia,"39.476,-0.3628",62 €,62 €,"4,67",12 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
955517006285851792,"Alojamiento entero: piso en València, España",Valencia,"39.4652,-0.3312",No disponible en Octubre,150 €,"4,17",18 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
45903785,"Alojamiento entero: piso en València, España",Valencia,"39.46851,-0.37819",150 €,No disponible en Agosto,"4,72",113 evaluaciones,2 dormitorios,1 baño,3 camas,6 viajeros
922307515335745893,"Habitación en València, España",Valencia,"39.4958,-0.37",20 €,20 €,"4,0",5 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
36444380,"Habitación en València, España",Valencia,"39.46317,-0.32903",35 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
46088436,"Alojamiento entero: loft en València, España",Valencia,"39.46982,-0.32922",145 €,No disponible en Agosto,"4,88",103 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
897054493803912354,"Alojamiento entero: piso en València, España",Valencia,"39.467071,-0.329747",No disponible en Octubre,No disponible en Agosto,"4,81",52 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
863620068875372049,"Alojamiento entero: piso en València, España",Valencia,"39.47401,-0.35225",160 €,160 €,"4,40",20 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
1100858650132566104,"Alojamiento entero: loft en València, España",Valencia,"39.45966,-0.37126",120 €,140 €,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,2 camas,3 viajeros
909925403194796482,"Alojamiento entero: piso en València, España",Valencia,"39.46131,-0.36951",137 €,170 €,"4,66",35 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
914234531611228056,"Alojamiento entero: piso en València, España",Valencia,"39.47043,-0.33172",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,4 viajeros
833217194858914160,"Alojamiento entero: piso en València, España",Valencia,"39.4579,-0.3848",85 €,99 €,"4,78",23 evaluaciones,2 dormitorios,1 baño,4 camas,6 viajeros
13546860,"Habitación en València, España",Valencia,"39.48098,-0.40402",52 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,4 camas,No especificado
1144284890010516370,"Habitación privada en: piso en València, España",Valencia,"39.464943,-0.370224",50 €,75 €,Nuevo,1 evaluación,1 dormitorio,1 baño,1 cama,2 viajeros
939762769551098026,"Alojamiento entero: vivienda en València, España",Valencia,"39.4663,-0.3311",125 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
920694771439306375,"Alojamiento entero: piso en València, España",Valencia,"39.46593,-0.32717",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,6 viajeros
840364675354507649,"Alojamiento entero: piso en València, España",Valencia,"39.46301,-0.345122",No disponible en Octubre,No disponible en Agosto,"5,0",4 evaluaciones,2 dormitorios,1 baño,3 camas,5 viajeros
1034001613893700192,"Habitación en València, España",Valencia,"39.496462,-0.376123",25 €,35 €,Sin valoraciones,2 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
52511600,"Alojamiento entero: loft en València, España",Valencia,"39.4459,-0.3335",88 €,No disponible en Agosto,"4,42",112 evaluaciones,1 dormitorio,1 baño,3 camas,4 viajeros
1018053753494570883,"Habitación en València, España",Valencia,"39.4507,-0.3852",48 €,48 €,"3,67",3 evaluaciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
19694078,"Alojamiento entero: loft en València, España",Valencia,"39.47071,-0.32868",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,6 viajeros
694826625235466277,"Alojamiento entero: loft en València, España",Valencia,"39.44937,-0.36244",292 €,274 €,"4,83",6 evaluaciones,1 dormitorio,2 baños,4 camas,3 viajeros
1151750716401627151,"Habitación privada en: vivienda en València, España",Valencia,"39.4659,-0.3273",55 €,55 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,2 baños,No especificado,2 viajeros
9991305,"Alojamiento entero: piso en València, España",Valencia,"39.46103,-0.35073",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,3 dormitorios,1 baño,3 camas,4 viajeros
1009836906008214114,"Alojamiento entero: piso en València, España",Valencia,"39.471168,-0.381484",500 €,500 €,Sin valoraciones,Política de Cookies,3 dormitorios,5 baños,No especificado,6 viajeros
14203003,"Alojamiento entero: apartamento con servicios en València, España",Valencia,"39.47644,-0.37661",82 €,No disponible en Agosto,"4,66",293 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
21435651,"Alojamiento entero: loft en València, España",Valencia,"39.47422,-0.32812",No disponible en Octubre,No disponible en Agosto,"4,58",290 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
12768573,"Habitación en València, España",Valencia,"39.4663,-0.33069",37 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1020413930201417906,"Alojamiento entero: piso en València, España",Valencia,"39.4737,-0.3771",180 €,No disponible en Agosto,"4,60",10 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
27304210,"Alojamiento entero: loft en València, España",Valencia,"39.46787,-0.33028",No disponible en Octubre,184 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
948198161326182623,"Habitación en València, España",Valencia,"39.4635,-0.3497",62 €,85 €,"4,50",6 evaluaciones,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
9972202,"Alojamiento entero: piso en València, España",Valencia,"39.4721,-0.32842",No disponible en Octubre,166 €,"4,63",19 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
1102151903315159323,"Habitación en València, España",Valencia,"39.489279,-0.391612",67 €,67 €,"5,0",4 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1117356508979728358,"Alojamiento entero: piso en València, España",Valencia,"39.45385,-0.3839",No disponible en Octubre,144 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,2 baños,4 camas,6 viajeros
30711661,"Alojamiento entero: piso en València, España",Valencia,"39.4671,-0.3308",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,0 baños,2 camas,5 viajeros
23540340,"Alojamiento entero: piso en València, España",Valencia,"39.4932,-0.37425",No disponible en Octubre,No disponible en Agosto,"4,34",118 evaluaciones,2 dormitorios,1 baño,4 camas,4 viajeros
942951134116790099,"Habitación en Valencia, España",Valencia,"39.4633,-0.41",24 €,30 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
927272563036388108,"Alojamiento entero: piso en València, España",Valencia,"39.464255,-0.345785",151 €,252 €,"4,55",22 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1136678269048072209,"Alojamiento entero: piso en València, España",Valencia,"39.472354,-0.384729",95 €,95 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
15251183,"Habitación en València, España",Valencia,"39.45158,-0.33251",78 €,78 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
1105731911432681967,"Alojamiento entero: loft en València, España",Valencia,"39.45925,-0.37039",89 €,No disponible en Agosto,"4,85",13 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1073105058646038935,"Alojamiento entero: vivienda en València, España",Valencia,"39.4882,-0.3721",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,3 viajeros
852902322001284530,"Alojamiento entero: piso en València, España",Valencia,"39.4704,-0.3737",135 €,165 €,"4,48",21 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
37320991,"Habitación en Valencia, España",Valencia,"39.47172,-0.38772",No disponible en Octubre,No disponible en Agosto,"4,80",89 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
832427017340522423,"Alojamiento entero: vivienda en València, España",Valencia,"39.494845,-0.395664",140 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,4 viajeros
908467913062294350,"Alojamiento entero: piso en València, España",Valencia,"39.46127,-0.38868",91 €,No disponible en Agosto,"4,80",10 evaluaciones,1 dormitorio,5 baños,1 cama,4 viajeros
943420764008171167,"Alojamiento entero: piso en València, España",Valencia,"39.4407,-0.36733",192 €,230 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
835339647899858882,"Habitación privada en: loft en València, España",Valencia,"39.4659,-0.3788",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,1 viajero
40648076,"Alojamiento entero: vivienda en València, España",Valencia,"39.446061,-0.334018",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
694640267906018231,"Habitación en València, España",Valencia,"39.46007,-0.37545",42 €,42 €,"4,58",55 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
969679068978745954,"Habitación en València, España",Valencia,"39.4598,-0.3641",45 €,45 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,baño compartido,No especificado,No especificado
1148543443035871251,"Alojamiento entero: piso en València, España",Valencia,"39.459898,-0.371721",No disponible en Octubre,162 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
846456134771758206,"Habitación en València, España",Valencia,"39.4758,-0.3644",50 €,50 €,"4,56",52 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
