ID,Vistas Sí/No,Vistas,Primera línea,Wifi,Aire acondicionado,Aparcamiento Sí/No,Aparcamiento
00000000000014145947,0,No disponible,0,0,0,0,No disponible
00000000000015349533,0,No disponible,0,0,0,0,No disponible
00000000000013269846,0,No disponible,0,0,0,0,No disponible
00000000000017401856,0,No disponible,0,1,1,1,Gratuito
00000000000024776198,0,No disponible,0,0,0,0,No disponible
00000000000019330601,0,No disponible,0,0,0,0,No disponible
00000000000028947698,0,No disponible,0,0,0,0,No disponible
00000000000006289283,0,No disponible,0,0,0,0,No disponible
00000000000029474507,0,No disponible,0,0,0,0,No disponible
00000000000037202508,0,No disponible,0,0,0,0,No disponible
00000000000024014063,0,No disponible,0,0,0,0,No disponible
00000000000033057981,0,No disponible,0,0,0,0,No disponible
00000000000019978181,0,No disponible,0,0,0,0,No disponible
00000000000013184686,0,No disponible,0,0,0,0,No disponible
00000000000017019876,0,No disponible,0,0,0,0,No disponible
00000000000006109659,0,No disponible,0,0,0,0,No disponible
00000000000021696986,0,No disponible,0,0,0,0,No disponible
00000000000024328986,0,No disponible,0,0,0,0,No disponible
00000000000019173447,0,No disponible,0,0,0,0,No disponible
00000000000017472277,0,No disponible,0,1,1,1,De pago
00000000000011083903,0,No disponible,0,0,0,0,No disponible
00000000000012086335,0,No disponible,0,0,0,0,No disponible
00000000000022274891,0,No disponible,0,0,0,0,No disponible
00000000000019885080,0,No disponible,0,0,0,0,No disponible
00000000000022158819,0,No disponible,0,1,1,1,De pago
00000000000003827423,0,No disponible,0,0,0,0,No disponible
00000000000017646651,0,No disponible,0,0,0,0,No disponible
00000000000022871853,0,No disponible,0,0,0,0,No disponible
00000000000019025718,0,No disponible,0,0,0,0,No disponible
00000000000014864640,0,No disponible,0,0,0,0,No disponible
00000000000007445971,0,No disponible,0,0,0,0,No disponible
00000000000022920717,0,No disponible,0,0,0,0,No disponible
00000000000018075959,0,No disponible,0,0,0,0,No disponible
00000000000037733216,0,No disponible,0,0,0,0,No disponible
00000000000012510206,0,No disponible,0,0,0,0,No disponible
00000000000020950596,0,No disponible,0,0,0,0,No disponible
00000000000034708362,0,No disponible,0,1,1,1,De pago
00000000000008025186,0,No disponible,0,0,0,0,No disponible
00000000000035959863,0,No disponible,0,0,1,1,De pago
00000000000015812828,0,No disponible,0,0,0,0,No disponible
00000000000034360365,0,No disponible,0,0,0,0,No disponible
00000000000034848997,0,No disponible,0,0,0,0,No disponible
00000000000036274801,0,No disponible,0,0,0,0,No disponible
00000000000036295337,0,No disponible,0,1,0,0,No disponible
00000000000043210002,0,No disponible,0,0,0,0,No disponible
00000000000020203771,0,No disponible,0,0,0,0,No disponible
00000000000032040381,0,No disponible,0,0,0,0,No disponible
00000000000017692661,0,No disponible,0,0,0,0,No disponible
00000000000017731189,0,No disponible,0,0,0,0,No disponible
00000000000017245845,0,No disponible,0,0,0,0,No disponible
00000000000001615517,0,No disponible,0,0,0,0,No disponible
00000000000042237805,0,No disponible,0,0,0,0,No disponible
00000000000012970898,0,No disponible,0,1,1,1,De pago
00000000000019118872,0,No disponible,0,0,0,0,No disponible
00000000000013525106,0,No disponible,0,0,0,0,No disponible
00000000000033761071,0,No disponible,0,0,0,0,No disponible
00000000000000927430,0,No disponible,0,0,0,0,No disponible
00000000000043237130,0,No disponible,0,1,0,0,No disponible
00000000000024686494,0,No disponible,0,0,0,0,No disponible
00000000000001990801,0,No disponible,0,0,0,0,No disponible
00000000000023888185,0,No disponible,0,0,0,0,No disponible
00000000000008370275,0,No disponible,0,0,0,0,No disponible
00000000000033898850,0,No disponible,0,0,0,0,No disponible
00000000000021910927,0,No disponible,0,0,0,0,No disponible
00000000000024228419,0,No disponible,0,0,0,0,No disponible
00000000000016864960,0,No disponible,0,0,0,0,No disponible
00000000000023459443,0,No disponible,0,1,1,0,No disponible
00000000000024954903,0,No disponible,0,0,0,0,No disponible
00000000000018954287,0,No disponible,0,0,0,0,No disponible
00000000000017220445,0,No disponible,0,0,0,0,No disponible
00000000000015313617,0,No disponible,0,0,0,0,No disponible
00000000000007032941,0,No disponible,0,0,0,0,No disponible
00000000000015882755,0,No disponible,0,0,0,0,No disponible
00000000000028130778,0,No disponible,0,0,0,0,No disponible
00000000000024011492,0,No disponible,0,0,0,0,No disponible
00000000000025513409,0,No disponible,0,0,0,0,No disponible
00000000000020372845,0,No disponible,0,0,0,0,No disponible
00000000000006980777,0,No disponible,0,0,0,0,No disponible
00000000000017892735,0,No disponible,0,0,0,0,No disponible
00000000000013246596,0,No disponible,0,0,0,0,No disponible
00000000000033571028,0,No disponible,0,0,0,0,No disponible
00000000000032174124,0,No disponible,0,1,1,0,No disponible
00000000000030821542,0,No disponible,0,0,0,0,No disponible
00000000000042127782,0,No disponible,0,0,0,0,No disponible
00000000000023383791,0,No disponible,0,1,0,0,No disponible
00000000000000933625,0,No disponible,0,0,0,0,No disponible
00000000000011292645,0,No disponible,0,0,0,0,No disponible
00000000000015445749,0,No disponible,0,0,0,0,No disponible
00000000000026125080,0,No disponible,0,0,0,0,No disponible
00000000000007683900,0,No disponible,0,0,1,1,De pago
00000000000002146533,0,No disponible,0,0,0,0,No disponible
00000000000020663854,0,No disponible,0,1,1,0,No disponible
00000000000007374096,0,No disponible,0,0,0,0,No disponible
00000000000018352966,0,No disponible,0,0,0,0,No disponible
00000000000027986438,0,No disponible,0,1,1,1,Gratuito
00000000000034859392,0,No disponible,0,0,0,0,No disponible
00000000000035246962,0,No disponible,0,0,0,0,No disponible
00000000000014309144,0,No disponible,0,0,0,0,No disponible
00000000000033800810,0,No disponible,0,1,1,0,No disponible
00000000000026954098,0,No disponible,0,0,0,0,No disponible
00000000000024749761,0,No disponible,0,0,0,0,No disponible
00000000000017384311,0,No disponible,0,0,1,1,Gratuito
00000000000031803396,0,No disponible,0,0,0,0,No disponible
00000000000035625846,0,No disponible,0,0,0,0,No disponible
00000000000001395084,0,No disponible,0,0,0,0,No disponible
00000000000038657652,0,No disponible,0,0,0,0,No disponible
00000000000026025131,0,No disponible,0,1,1,1,Gratuito
00000000000020359326,0,No disponible,0,1,0,0,No disponible
00000000000015157817,0,No disponible,0,0,0,0,No disponible
00000000000034761174,0,No disponible,0,0,0,0,No disponible
00000000000005754609,0,No disponible,0,0,0,0,No disponible
00000000000023521153,0,No disponible,0,0,0,0,No disponible
00000000000020180705,0,No disponible,0,0,0,0,No disponible
00000000000007178644,0,No disponible,0,0,0,0,No disponible
00000000000017821081,0,No disponible,0,0,0,0,No disponible
00000000000021222238,0,No disponible,0,0,0,0,No disponible
00000000000022026057,0,No disponible,0,0,0,0,No disponible
00000000000021495664,0,No disponible,0,1,1,1,De pago
00000000000036874935,0,No disponible,0,0,0,0,No disponible
00000000000023340047,0,No disponible,0,0,0,0,No disponible
00000000000007050214,0,No disponible,0,1,1,1,Gratuito
00000000000019539007,0,No disponible,0,1,1,1,Gratuito
00000000000037786272,0,No disponible,0,1,1,0,No disponible
00000000000007998100,0,No disponible,0,0,0,0,No disponible
00000000000025368513,0,No disponible,0,0,0,0,No disponible
00000000000002711470,0,No disponible,0,0,0,0,No disponible
00000000000002179527,0,No disponible,0,0,0,0,No disponible
00000000000015353038,0,No disponible,0,0,0,0,No disponible
00000000000002428246,0,No disponible,0,1,1,1,De pago
00000000000015636856,0,No disponible,0,0,0,0,No disponible
00000000000007029540,0,No disponible,0,0,0,0,No disponible
00000000000000568432,0,No disponible,0,0,0,0,No disponible
00000000000023173283,0,No disponible,0,0,0,0,No disponible
00000000000009501190,0,No disponible,0,0,0,0,No disponible
00000000000024935624,0,No disponible,0,0,0,0,No disponible
00000000000012339346,0,No disponible,0,0,0,0,No disponible
00000000000034803511,0,No disponible,0,1,1,0,No disponible
00000000000029348826,0,No disponible,0,0,0,0,No disponible
00000000000031984444,0,No disponible,0,0,0,0,No disponible
00000000000010419642,0,No disponible,0,0,0,0,No disponible
00000000000016958043,0,No disponible,0,0,0,0,No disponible
00000000000017962512,0,No disponible,0,0,0,0,No disponible
00000000000030731258,0,No disponible,0,0,0,0,No disponible
00000000000038240267,0,No disponible,0,0,0,0,No disponible
00000000000014119865,0,No disponible,0,1,1,1,De pago
00000000000041928621,0,No disponible,0,0,0,0,No disponible
00000000000019503907,0,No disponible,0,0,0,0,No disponible
00000000000030839274,0,No disponible,0,0,0,0,No disponible
00000000000022314452,0,No disponible,0,0,0,0,No disponible
00000000000034473468,0,No disponible,0,0,1,1,Gratuito
00000000000037695401,0,No disponible,0,1,0,0,No disponible
00000000000032123475,0,No disponible,0,0,0,0,No disponible
00000000000031370279,0,No disponible,0,0,0,0,No disponible
00000000000028077806,0,No disponible,0,0,0,0,No disponible
00000000000039908667,0,No disponible,0,1,1,1,Gratuito
00000000000014293369,0,No disponible,0,0,0,0,No disponible
00000000000017764953,0,No disponible,0,0,0,0,No disponible
00000000000020866375,0,No disponible,0,0,0,0,No disponible
00000000000031087904,0,No disponible,0,0,0,0,No disponible
00000000000035817914,0,No disponible,0,0,0,0,No disponible
00000000000031383381,0,No disponible,0,0,0,0,No disponible
00000000000033702660,0,No disponible,0,0,0,0,No disponible
00000000000018741251,0,No disponible,0,0,0,0,No disponible
00000000000019748832,0,No disponible,0,0,0,0,No disponible
00000000000026253970,0,No disponible,0,0,0,0,No disponible
00000000000001071662,0,No disponible,0,0,0,0,No disponible
00000000000022396359,0,No disponible,0,0,0,0,No disponible
00000000000040986198,0,No disponible,0,0,0,0,No disponible
00000000000022634014,0,No disponible,0,0,0,0,No disponible
00000000000018762844,0,No disponible,0,0,0,0,No disponible
00000000000027276457,0,No disponible,0,0,0,0,No disponible
00000000000013499497,0,No disponible,0,1,0,0,No disponible
00000000000041452557,0,No disponible,0,0,0,0,No disponible
00000000000019962749,0,No disponible,0,0,0,0,No disponible
00000000000039548760,0,No disponible,0,1,0,1,Gratuito
00000000000001826031,0,No disponible,0,0,0,0,No disponible
00000000000008620038,0,No disponible,0,0,0,0,No disponible
00000000000034622883,0,No disponible,0,0,0,0,No disponible
00000000000022619253,0,No disponible,0,0,0,0,No disponible
00000000000000954437,0,No disponible,0,1,1,1,Gratuito
00000000000039601033,0,No disponible,0,1,1,0,No disponible
00000000000030055530,0,No disponible,0,0,0,0,No disponible
00000000000003005705,0,No disponible,0,0,0,0,No disponible
00000000000000634786,0,No disponible,0,0,0,0,No disponible
00000000000029841889,0,No disponible,0,1,1,0,No disponible
00000000000039316404,0,No disponible,0,0,0,0,No disponible
00000000000007164589,0,No disponible,0,0,0,0,No disponible
00000000000015740114,0,No disponible,0,0,0,0,No disponible
00000000000001102069,0,No disponible,0,0,0,0,No disponible
00000000000024753780,0,No disponible,0,0,0,0,No disponible
00000000000015800166,0,No disponible,0,0,0,0,No disponible
00000000000019201959,0,No disponible,0,0,0,0,No disponible
00000000000026021884,0,No disponible,0,1,1,0,No disponible
00000000000015854767,0,No disponible,0,0,0,0,No disponible
00000000000014487200,0,No disponible,0,0,0,0,No disponible
00000000000038502299,0,No disponible,0,0,0,0,No disponible
00000000000035787781,0,No disponible,0,0,0,0,No disponible
00000000000006890860,0,No disponible,0,0,0,0,No disponible
00000000000030340343,0,No disponible,0,0,0,0,No disponible
00000000000029097025,0,No disponible,0,0,0,0,No disponible
00000000000001075276,0,No disponible,0,0,0,0,No disponible
00000000000037510111,0,No disponible,0,0,0,0,No disponible
00000000000016772799,0,No disponible,0,1,1,0,No disponible
00000000000032026121,0,No disponible,0,0,0,0,No disponible
00000000000021980686,0,No disponible,0,0,0,0,No disponible
00000000000003142039,0,No disponible,0,0,0,0,No disponible
00000000000023621094,0,No disponible,0,0,0,0,No disponible
00000000000017187522,0,No disponible,0,0,0,0,No disponible
00000000000011140090,0,No disponible,0,0,0,0,No disponible
00000000000030394630,0,No disponible,0,0,0,0,No disponible
00000000000032333693,0,No disponible,0,0,0,0,No disponible
00000000000018186630,0,No disponible,0,0,0,0,No disponible
00000000000013354338,0,No disponible,0,0,0,0,No disponible
00000000000016995657,0,No disponible,0,1,1,0,No disponible
00000000000026220384,0,No disponible,0,0,0,0,No disponible
00000000000034884157,0,No disponible,0,0,0,0,No disponible
00000000000019605553,0,No disponible,0,1,1,1,Gratuito
00000000000025872071,0,No disponible,0,0,0,0,No disponible
00000000000018836790,0,No disponible,0,0,0,0,No disponible
00000000000019902570,0,No disponible,0,1,1,0,No disponible
00000000000002500683,0,No disponible,0,0,0,0,No disponible
00000000000023700889,0,No disponible,0,1,1,1,Gratuito
00000000000034200021,0,No disponible,0,0,0,0,No disponible
00000000000014162757,0,No disponible,0,0,0,0,No disponible
00000000000005523982,0,No disponible,0,0,0,0,No disponible
00000000000023590761,0,No disponible,0,0,0,0,No disponible
00000000000016262996,0,No disponible,0,0,0,0,No disponible
00000000000007185267,0,No disponible,0,0,0,0,No disponible
00000000000042810034,0,No disponible,0,0,0,0,No disponible
00000000000030957315,0,No disponible,0,0,0,0,No disponible
00000000000025453975,0,No disponible,0,0,0,0,No disponible
00000000000038341761,0,No disponible,0,1,1,0,No disponible
00000000000013581714,0,No disponible,0,0,0,0,No disponible
00000000000042261516,0,No disponible,0,0,0,0,No disponible
00000000000004192924,0,No disponible,0,0,0,0,No disponible
00000000000003016138,0,No disponible,0,0,0,0,No disponible
00000000000022648746,0,No disponible,0,0,0,0,No disponible
00000000000007757714,0,No disponible,0,0,0,0,No disponible
00000000000043030459,0,No disponible,0,1,1,1,Gratuito
00000000000023414182,0,No disponible,0,0,0,0,No disponible
00000000000032010127,0,No disponible,0,0,0,0,No disponible
00000000000031819755,0,No disponible,0,0,0,0,No disponible
00000000000023949877,0,No disponible,0,0,0,0,No disponible
00000000000032205888,0,No disponible,0,0,0,0,No disponible
00000000000006083021,0,No disponible,0,0,0,0,No disponible
00000000000001065016,0,No disponible,0,0,0,0,No disponible
00000000000037166942,0,No disponible,0,0,0,0,No disponible
00000000000022995415,0,No disponible,0,0,0,0,No disponible
00000000000024589255,0,No disponible,0,0,0,0,No disponible
00000000000010700849,0,No disponible,0,0,0,0,No disponible
00000000000020685045,0,No disponible,0,0,0,0,No disponible
00000000000011431221,0,No disponible,0,0,0,0,No disponible
00000000000016305644,0,No disponible,0,0,0,0,No disponible
00000000000003556913,0,No disponible,0,0,0,0,No disponible
00000000000008303125,0,No disponible,0,0,0,0,No disponible
00000000000000723935,0,No disponible,0,0,0,0,No disponible
00000000000019376646,0,No disponible,0,0,0,0,No disponible
00000000000028099057,0,No disponible,0,0,0,0,No disponible
00000000000005121791,0,No disponible,0,0,0,0,No disponible
00000000000030901217,0,No disponible,0,0,0,0,No disponible
00000000000005663835,0,No disponible,0,0,0,0,No disponible
00000000000001718630,0,No disponible,0,0,0,0,No disponible
00000000000024385362,0,No disponible,0,0,0,0,No disponible
00000000000009122315,0,No disponible,0,0,0,0,No disponible
00000000000040181695,0,No disponible,0,1,0,0,No disponible
00000000000030168277,0,No disponible,0,0,0,0,No disponible
00000000000034379661,0,No disponible,0,0,0,0,No disponible
00000000000021584192,0,No disponible,0,0,0,0,No disponible
00000000000038399517,0,No disponible,0,0,0,0,No disponible
00000000000017082141,0,No disponible,0,0,0,0,No disponible
00000000000023874678,0,No disponible,0,0,0,0,No disponible
00000000000041372209,0,No disponible,0,1,1,0,No disponible
00000000000009746164,0,No disponible,0,1,0,1,De pago
00000000000013747419,0,No disponible,0,1,1,1,Gratuito
00000000000027722588,0,No disponible,0,0,0,0,No disponible
00000000000000354838,0,No disponible,0,0,0,0,No disponible
00000000000042087270,0,No disponible,0,1,1,0,No disponible
00000000000002061434,0,No disponible,0,0,0,0,No disponible
00000000000035512244,0,No disponible,0,0,0,0,No disponible
00000000000026593307,0,No disponible,0,0,0,0,No disponible
00000000000000746847,0,No disponible,0,0,0,0,No disponible
00000000000004399271,0,No disponible,0,0,0,0,No disponible
00000000000045097786,0,No disponible,0,0,0,1,Gratuito
00000000000024219194,0,No disponible,0,0,0,0,No disponible
00000000000035581879,0,No disponible,0,0,0,0,No disponible
00000000000017229820,0,No disponible,0,0,0,0,No disponible
00000000000012125552,0,No disponible,0,0,0,0,No disponible
00000000000023408262,0,No disponible,0,1,1,1,Gratuito
00000000000003248217,0,No disponible,0,1,1,1,Gratuito
00000000000001545642,0,No disponible,0,1,0,1,Gratuito
00000000000038111545,0,No disponible,0,0,1,0,No disponible
00000000000025069074,0,No disponible,0,0,0,0,No disponible
00000000000030556451,0,No disponible,0,1,0,1,Gratuito
00000000000001501980,0,No disponible,0,0,1,1,De pago
00000000000033264121,0,No disponible,0,1,1,0,No disponible
00000000000023282254,0,No disponible,0,0,0,0,No disponible
00000000000013656676,0,No disponible,0,0,0,0,No disponible
00000000000020291997,0,No disponible,0,0,0,0,No disponible
00000000000006537889,0,No disponible,0,0,0,0,No disponible
00000000000018819488,0,No disponible,0,0,0,0,No disponible
00000000000006623294,0,No disponible,0,0,0,0,No disponible
00000000000019604711,0,No disponible,0,0,0,0,No disponible
00000000000021756845,0,No disponible,0,1,1,1,De pago
00000000000002104807,0,No disponible,0,0,0,0,No disponible
00000000000033569018,0,No disponible,0,0,0,0,No disponible
00000000000012192325,0,No disponible,0,0,0,0,No disponible
00000000000013978167,0,No disponible,0,1,0,0,No disponible
00000000000029454110,0,No disponible,0,0,0,0,No disponible
00000000000016733143,0,No disponible,0,0,0,0,No disponible
00000000000016374861,0,No disponible,0,0,0,0,No disponible
00000000000023569134,0,No disponible,0,0,0,0,No disponible
00000000000042950462,0,No disponible,0,1,1,0,No disponible
00000000000014263672,0,No disponible,0,0,0,0,No disponible
00000000000027448277,0,No disponible,0,0,0,0,No disponible
00000000000032799317,0,No disponible,0,1,1,0,No disponible
00000000000011117507,0,No disponible,0,0,0,0,No disponible
00000000000001296977,0,No disponible,0,0,0,0,No disponible
00000000000013049329,0,No disponible,0,0,0,0,No disponible
00000000000000434195,0,No disponible,0,0,0,0,No disponible
00000000000001363752,0,No disponible,0,0,0,0,No disponible
00000000000032801249,0,No disponible,0,0,0,0,No disponible
00000000000000893052,0,No disponible,0,0,0,0,No disponible
00000000000007375206,0,No disponible,0,0,0,0,No disponible
00000000000040507029,0,No disponible,0,1,1,0,No disponible
00000000000024344354,0,No disponible,0,1,1,1,Gratuito
00000000000012304310,0,No disponible,0,0,0,0,No disponible
00000000000023543425,0,No disponible,0,0,0,0,No disponible
00000000000025535365,0,No disponible,0,0,0,0,No disponible
00000000000036414159,0,No disponible,0,0,0,0,No disponible
00000000000007878984,0,No disponible,0,0,0,0,No disponible
00000000000017689973,0,No disponible,0,0,0,0,No disponible
00000000000033219107,0,No disponible,0,0,0,0,No disponible
00000000000038737992,0,No disponible,0,0,0,0,No disponible
00000000000018668209,0,No disponible,0,0,0,0,No disponible
00000000000020261721,0,No disponible,0,1,0,0,No disponible
00000000000022915052,0,No disponible,0,0,0,0,No disponible
00000000000011162926,0,No disponible,0,0,0,0,No disponible
00000000000024341066,0,No disponible,0,0,0,0,No disponible
00000000000027824487,0,No disponible,0,0,0,0,No disponible
00000000000022369637,0,No disponible,0,0,0,0,No disponible
00000000000035141514,0,No disponible,0,0,0,0,No disponible
00000000000022100058,0,No disponible,0,0,0,0,No disponible
00000000000041808878,0,No disponible,0,1,1,0,No disponible
00000000000015908359,0,No disponible,0,0,0,0,No disponible
00000000000021707347,0,No disponible,0,0,0,0,No disponible
00000000000004638054,0,No disponible,0,1,1,0,No disponible
00000000000000872116,0,No disponible,0,0,0,0,No disponible
00000000000002451747,0,No disponible,0,0,0,0,No disponible
00000000000025778931,0,No disponible,0,0,0,0,No disponible
00000000000001229186,0,No disponible,0,0,0,0,No disponible
00000000000001699028,0,No disponible,0,0,0,0,No disponible
00000000000003078803,0,No disponible,0,0,0,0,No disponible
00000000000001087155,0,No disponible,0,0,0,0,No disponible
00000000000033609013,0,No disponible,0,0,0,0,No disponible
00000000000039427340,0,No disponible,0,1,1,1,De pago
00000000000019928786,0,No disponible,0,0,0,0,No disponible
00000000000013664652,0,No disponible,0,0,0,0,No disponible
00000000000042856363,0,No disponible,0,1,1,1,De pago
00000000000019260745,0,No disponible,0,0,0,0,No disponible
00000000000040445579,0,No disponible,0,0,0,0,No disponible
00000000000026511583,0,No disponible,0,1,1,1,Gratuito
00000000000014081740,0,No disponible,0,0,0,0,No disponible
00000000000015372652,0,No disponible,0,0,0,0,No disponible
00000000000014005224,0,No disponible,0,0,0,0,No disponible
00000000000009385786,0,No disponible,0,0,0,0,No disponible
00000000000026439260,0,No disponible,0,0,0,0,No disponible
00000000000017317755,0,No disponible,0,0,0,0,No disponible
00000000000018534584,0,No disponible,0,0,0,0,No disponible
00000000000032947568,0,No disponible,0,0,0,0,No disponible
00000000000019016323,0,No disponible,0,0,0,0,No disponible
00000000000023066116,0,No disponible,0,0,0,0,No disponible
00000000000017521048,0,No disponible,0,0,0,0,No disponible
00000000000031776935,0,No disponible,0,0,0,0,No disponible
00000000000005520794,0,No disponible,0,0,0,0,No disponible
00000000000025617731,0,No disponible,0,0,0,0,No disponible
00000000000040716469,0,No disponible,0,1,0,0,No disponible
00000000000023219771,0,No disponible,0,0,0,0,No disponible
00000000000026247694,0,No disponible,0,0,0,0,No disponible
00000000000018157839,0,No disponible,0,0,0,0,No disponible
00000000000013722943,0,No disponible,0,0,0,0,No disponible
00000000000028091690,0,No disponible,0,0,0,0,No disponible
00000000000029698282,0,No disponible,0,1,1,0,No disponible
00000000000005247783,0,No disponible,0,1,1,1,De pago
00000000000030561163,0,No disponible,0,0,0,0,No disponible
00000000000042527444,0,No disponible,0,0,0,0,No disponible
00000000000020232569,0,No disponible,0,0,0,0,No disponible
00000000000013257273,0,No disponible,0,0,0,0,No disponible
00000000000019444196,0,No disponible,0,0,0,0,No disponible
00000000000001660109,0,No disponible,0,0,0,0,No disponible
00000000000028531458,0,No disponible,0,0,0,0,No disponible
00000000000033596431,0,No disponible,0,0,0,0,No disponible
00000000000036192535,0,No disponible,0,0,0,0,No disponible
00000000000011392193,0,No disponible,0,0,0,0,No disponible
00000000000021559415,0,No disponible,0,0,0,0,No disponible
00000000000005468360,0,No disponible,0,0,0,0,No disponible
00000000000033425973,0,No disponible,0,0,0,0,No disponible
00000000000013755382,0,No disponible,0,0,0,0,No disponible
00000000000024171715,0,No disponible,0,0,0,0,No disponible
00000000000020612118,0,No disponible,0,0,0,0,No disponible
00000000000005506779,0,No disponible,0,0,0,0,No disponible
00000000000005994463,0,No disponible,0,0,0,0,No disponible
00000000000035213365,0,No disponible,0,0,0,0,No disponible
00000000000010902660,0,No disponible,0,0,0,0,No disponible
00000000000041031095,0,No disponible,0,1,0,0,No disponible
00000000000016372552,0,No disponible,0,0,0,0,No disponible
00000000000016749058,0,No disponible,0,1,1,1,De pago
00000000000027594853,0,No disponible,0,1,1,1,De pago
00000000000021310171,0,No disponible,0,0,0,0,No disponible
00000000000022680509,0,No disponible,0,0,0,0,No disponible
00000000000017265057,0,No disponible,0,0,0,0,No disponible
00000000000005655098,0,No disponible,0,0,0,0,No disponible
00000000000022619320,0,No disponible,0,0,0,0,No disponible
00000000000028167692,0,No disponible,0,0,0,0,No disponible
00000000000022457675,0,No disponible,0,0,0,0,No disponible
00000000000005215853,0,No disponible,0,0,0,0,No disponible
00000000000028102592,0,No disponible,0,1,1,1,De pago
00000000000036036324,0,No disponible,0,0,0,0,No disponible
00000000000028037739,0,No disponible,0,0,0,0,No disponible
00000000000031425834,0,No disponible,0,0,0,0,No disponible
00000000000023512540,0,No disponible,0,0,0,0,No disponible
00000000000006894467,0,No disponible,0,0,0,0,No disponible
00000000000013556865,0,No disponible,0,0,0,0,No disponible
00000000000022042300,0,No disponible,0,0,0,0,No disponible
00000000000029904894,0,No disponible,0,0,0,0,No disponible
00000000000006867200,0,No disponible,0,0,0,0,No disponible
00000000000014766072,0,No disponible,0,1,0,0,No disponible
00000000000044151444,0,No disponible,0,1,1,1,Gratuito
00000000000019693023,0,No disponible,0,0,0,0,No disponible
00000000000014131236,0,No disponible,0,0,0,0,No disponible
00000000000007200873,0,No disponible,0,0,0,0,No disponible
00000000000009320429,0,No disponible,0,0,0,0,No disponible
00000000000021738982,0,No disponible,0,0,0,0,No disponible
00000000000018659803,0,No disponible,0,0,0,0,No disponible
00000000000015070085,0,No disponible,0,0,0,0,No disponible
00000000000030614685,0,No disponible,0,0,0,0,No disponible
00000000000031844624,0,No disponible,0,0,0,0,No disponible
00000000000035135727,0,No disponible,0,0,0,0,No disponible
00000000000020600904,0,No disponible,0,0,0,0,No disponible
00000000000021160115,0,No disponible,0,0,0,0,No disponible
00000000000029681778,0,No disponible,0,0,0,0,No disponible
00000000000034969529,0,No disponible,0,0,0,0,No disponible
00000000000013406888,0,No disponible,0,0,0,0,No disponible
00000000000022967713,0,No disponible,0,0,0,0,No disponible
00000000000019608337,0,No disponible,0,0,0,0,No disponible
00000000000024206158,0,No disponible,0,0,0,0,No disponible
00000000000004918963,0,No disponible,0,0,0,0,No disponible
00000000000022188551,0,No disponible,0,0,0,0,No disponible
00000000000034669957,0,No disponible,0,0,0,0,No disponible
00000000000003331046,0,No disponible,0,0,0,0,No disponible
00000000000018344059,0,No disponible,0,0,0,0,No disponible
00000000000037477986,0,No disponible,0,1,1,1,De pago
00000000000009922861,0,No disponible,0,0,0,0,No disponible
00000000000025569883,0,No disponible,0,0,0,0,No disponible
00000000000024317653,0,No disponible,0,0,0,0,No disponible
00000000000017020252,0,No disponible,0,0,0,0,No disponible
00000000000019563432,0,No disponible,0,0,0,0,No disponible
00000000000037940179,0,No disponible,0,0,0,0,No disponible
00000000000033855038,0,No disponible,0,0,0,0,No disponible
00000000000018887582,0,No disponible,0,0,0,0,No disponible
00000000000014992442,0,No disponible,0,0,0,0,No disponible
00000000000014516410,0,No disponible,0,0,0,0,No disponible
00000000000022136657,0,No disponible,0,0,0,0,No disponible
00000000000022633738,0,No disponible,0,0,0,0,No disponible
00000000000017758707,0,No disponible,0,0,0,0,No disponible
00000000000029254675,0,No disponible,0,1,1,0,No disponible
00000000000025457678,0,No disponible,0,0,0,0,No disponible
00000000000031030020,0,No disponible,0,0,0,0,No disponible
00000000000022129737,0,No disponible,0,0,0,0,No disponible
00000000000038896745,0,No disponible,0,0,0,0,No disponible
00000000000034595072,0,No disponible,0,0,0,0,No disponible
00000000000037564783,0,No disponible,0,0,0,0,No disponible
00000000000022183318,0,No disponible,0,0,0,0,No disponible
00000000000018065585,0,No disponible,0,0,0,0,No disponible
00000000000018971689,0,No disponible,0,0,0,0,No disponible
00000000000017562247,0,No disponible,0,0,0,0,No disponible
00000000000029474108,0,No disponible,0,1,1,0,No disponible
00000000000015550816,0,No disponible,0,0,0,0,No disponible
00000000000017296867,0,No disponible,0,0,0,0,No disponible
00000000000018762988,0,No disponible,0,0,0,0,No disponible
00000000000014592598,0,No disponible,0,0,0,0,No disponible
00000000000036200254,0,No disponible,0,0,0,0,No disponible
00000000000015433602,0,No disponible,0,0,0,0,No disponible
00000000000034967412,0,No disponible,0,0,0,0,No disponible
00000000000018709873,0,No disponible,0,0,0,0,No disponible
00000000000005155124,0,No disponible,0,0,0,0,No disponible
00000000000026740338,0,No disponible,0,0,0,0,No disponible
00000000000013843488,0,No disponible,0,0,0,0,No disponible
00000000000016605017,0,No disponible,0,0,0,0,No disponible
00000000000016151975,0,No disponible,0,0,0,0,No disponible
00000000000002476666,0,No disponible,0,0,0,0,No disponible
00000000000038479310,0,No disponible,0,0,0,0,No disponible
00000000000007386172,0,No disponible,0,0,0,0,No disponible
00000000000018309297,0,No disponible,0,0,0,0,No disponible
00000000000019239394,0,No disponible,0,0,0,0,No disponible
00000000000030398600,0,No disponible,0,0,0,0,No disponible
00000000000034112297,0,No disponible,0,0,0,0,No disponible
00000000000009169934,0,No disponible,0,0,0,0,No disponible
